estandar	dialectal	whisper
andando	andando	Porque
~,	~,	esto
porque	porque	es
este	este	un
hombre	hombre	gran
mío	mío	nino
en	en	en
su	su	su
juventud	juventud	redentuz
[HS:E1	[HS:E1	que
		¿~			¿~	echalan,
Sí	Sí	que
~?	~?	echalan
		]			]	somos
fue	fue	que
chalán	chalán	comprar
~,	~,	los
que	que	ganos
chalán	chalán	y
[R-Ind]	[R-Ind]	venían
son	son	andando.
los	los	Había
que	que	días
compran	compran	que
los	los	llegaban
ganaos	ganaos	aquí
y	y	a
~…	~…	la
~,	~,	estrella
y	y	de
venían	venían	la
andando	andando	mañana
~.	~.	con
[HS:E1	[HS:E1	el
		[Asent]			[Asent]	ganan,
~.	~.	porque
		]			]	entonces
Había	Había	no
días	días	hablan
que	que	camiones.
llegaban	llegaban	Luego
aquí	aquí	ya
a	a	de
las	las	último
tres	tres	ya
de	de	pusieron
la	la	camiones
mañana	mañana	y
con	con	venían
el	el	eso,
ganao	ganao	que
~,	~,	iban
porque	porque	a
entonces	entonces	piedraita,
no	no	que
había	había	había
camiones	camiones	oferia,
~…	~…	a
luego	luego	Alba,
ya	ya	que
de	de	todos
último	último	los
~,	~,	domingos
ya	ya	había
pusieron	pusieron	oferia
camiones	camiones	y
~,	~,	se
y	y	oponían
ya	ya	que
venían	venían	levantaron
~…	~…	al
eso	eso	acero
~,	~,	de
que	que	la
iban	iban	mañana
a	a	para
Piedrahita	Piedrahita	ir
que	que	a
había	había	las
feria	feria	5
~,	~,	duros,
a	a	los
Alba	Alba	15
~,	~,	de
que	que	los
todos	todos
los	los
domingos	domingos
había	había
feria	feria
~,	~,
y	y
se	se
tenían	tenían
que	que
levantar	levantar
a	a
las	las
tres	tres
de	de
la	la
mañana	mañana
para	para
ir	ir
a	a
~…	~…
~,	~,
a	a
~,	~,
a	a
ganar	ganar
cinco	cinco
duros	duros
~,	~,
o	o
si	si
~,	~,
si	si
no	no
los	los
perdían	perdían
~.	~.
