estandar	dialectal	whisper
Antes	Antes	antes
se	se	se
la	la	va
~,	~,	a
se	se	lavar
iba	iba	todo
a	a	el
lavar	lavar	mundo
todo	todo	para
el	el	lavar
mundo	mundo	y
a	a	cuando
la	la	el
Vica	Vica
~.	~.
[HS:I1	[HS:I1
		Pa			Pa
~,	~,
pa	pa
lavar	lavara
~.	~.
		]			]
Y	Y
en	en
los	los
barrancos	barrancos
cuando	cuando
corrían	corrían
que	que
pasaba	pasaba
el	el
agua	agua
y	y
estaban	estaban
esos	esos
barrancos	barrancos
siempre	siempre
llenos	llenos
~.	~.
[HS:I1	[HS:I1
		Y			Y
cuando	cuando
~,	~,
el	el
barranco	barranco
~,	~,
		]			]
