estandar	dialectal	whisper
Poco	Poco	Poco
tiempo	tiempo	tiempo
porque	porque	porque
nos	nos	no
íbamos	íbamos	hay
al	al	a
cortijo	cortijo	mar
y	y	cortijo
luego	luego	y
en	en	luego
la	la	a
costa	costa	la
pos	pos	corta
~,	~,	por...
no	no	No
estuve	estuve	estuve
mucho	mucho	mucho
tiempo	tiempo	tiempo,
yendo	yendo	¿eh?
~.	~.	En
En	En	algunos
algunos	algunos	sitios
sitios	sitios	que
que	que	vayamos
íbamos	íbamos	a
a	a	la
la	la	corta
costa	costa	se
sí	sí	vía...
había	había	Argonó
~…	~…	más
algún	algún	estrenta
maestro	maestro	antes
~.	~.	de
Entonces	Entonces	ir
íbamos	íbamos	a
allí	allí	no,
~.	~.
[R-Anm]	[R-Anm]
