estandar	dialectal	whisper
La	La	las
cruz	cruz	primeras
~,	~,	que
las	las	hay
~…	~…	en
~|	~|	el
los	los	60,
pendones	pendones	no
de	de	van
la	la	a
iglesia	iglesia	estar
~,	~,	en
son	son	base.
como	como	Entonces,
banderas	banderas	yo
~,	~,	voy
estandartes	estandartes	a
~,	~,	ir
[HS:E1	[HS:E1	aquí,
		Sí			Sí	por
~,	~,	el
sí	sí	altamente
~.	~.	tenía
		]			]	álbum
[HS:E3	[HS:E3	en
		Sí			Sí	nada
~,	~,	y
sí	sí	entonces
~,	~,	todo
sí	sí	mundo
~.	~.	colvía
		]			]	ahí
entonces	entonces	a
luego	luego	la
al	al	relativa,
llegar	llegar	se
aquí	aquí	anaban
pues	pues	a
la	la	la
~…	~…	relativa,
~|	~|	pues
el	el	volvía
ayuntamiento	ayuntamiento	a
tenía	tenía	tomar
la	la	la
limonada	limonada	álbum
y	y	en
entonces	entonces	nada
todo	todo	y
el	el	se
mundo	mundo	bailaba,
que	que	lo
hubiera	hubiera	que
ido	ido	se
a	a	llaman
la	la	aquí,
~…	~…	la
~,	~,	pierta,
a	a	primeritavery
la	la	y
rogativa	rogativa	que
~,	~,	lo
llamábamos	llamábamos
rogativa	rogativa
~,	~,
pues	pues
~,	~,
pues	pues
oye	oye
~,	~,
tomaba	tomaba
la	la
limonada	limonada
y	y
se	se
bailaba	bailaba
~,	~,
lo	lo
que	que
es	es
una	una
fiesta	fiesta
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Bailar	Bailar
y	y
~…	~…
pasarlo	pasarlo
bien	bien
~.	~.
