estandar	dialectal	whisper
Sí	Sí	y
~.	~.	la
Las	Las	mujer
mujeres	mujeres	se
siempre	siempre	me
mandan	mandan	manda.
~.	~.	Tú
[CHASQ]	[CHASQ]	perriba,
Tú	Tú	recto,
pa	pa	recto,
arriba	arriba	cartera,
~,	~,	cartera,
recto	recto	cartera.
~,	~,	De
recto	recto	verdad,
~,	~,	un
carretera	carretera	sitio
~,	~,	que
carretera	carretera	hay
~,	~,	algunas
carretera	carretera	curvas,
~.	~.	también
Llegarán	Llegarán	hay
a	a	ahí
un	un	una
sitio	sitio	albergue,
que	que	y
haya	haya	hay
unas	unas	un
curvas	curvas	sitio
~.	~.	para
También	También	que
hay	hay	lo
ahí	ahí	sepas
un	un	que
albergue	albergue	se
~.	~.	llama.
Y	Y	Yo
hay	hay	también
un	un	su
sitio	sitio	mató,
pa	pa	porque
que	que	yo
lo	lo	daba
sepas	sepas	polla
que	que	papá,
se	se	que
llama	llama	es
~…	~…	donde
Es	Es	sacar
que	que	un
soy	soy	hogar
que-	que-	de
~…	~…	musheto,
~|	~|	he
Es	Es	ido
que	que	un
yo	yo	brazo
también	también	de
soy	soy	hogar
más	más	de
torpe	torpe	musheto,
que	que	ahí
la	la	no
polla	polla	hay
el	el	una
Papa	Papa	retondada
~…	~…	y
[RISAS]	[RISAS]	un
Que	Que	guerrero,
es	es	eso
donde	donde	es
sacaron	sacaron	de
el	el	timbol
Guerrer_de_Moixent	Guerrer_de_Moixent	medieval,
~.	~.	es
¿~	¿~	de
Tú	Tú	eso,
has	has	de
oído	oído	la
nombrar	nombrar	mierda,
el	el	es
Guerrer_de_Moixent	Guerrer_de_Moixent	de
~?	~?	que
¿~	¿~	yo
Ahí	Ahí	no
no	no	me
hay	hay	cae
una	una	una
rotonda	rotonda	admiada,
y	y	es
un	un	de
[L-Otra:	[L-Otra:	eso.
		guerrer			guerrer	Que
		]			]	es
~?	~?	la
Eso	Eso	bastida.
es	es	Me
de	de	parece
~…	~…	que
tiempos	tiempos	hay
medievales	medievales	fiesta,
de	de	ahí
esos	esos	no
de	de	lo
la	la	heteros
mierda	mierda	que
esa	esa	ponen
que	que	de
yo	yo	tal
no	no	día,
me	me	tal
creo	creo	día,
nada	nada	hasta
~,	~,	la
las	las	fiesta
mierdas	mierdas
esas	esas
~…	~…
que	que
~…	~…
La	La
Bastida	Bastida
~.	~.
Me	Me
parece	parece
que	que
hay	hay
fiesta	fiesta
~.	~.
Hay	Hay
unos	unos
letreros	letreros
que	que
ponen	ponen
~:	~:
«~	«~
De	De
tal	tal
día	día
a	a
tal	tal
día	día
está	está
la	la
fiesta	fiesta
de	de
~…	~…
~»	~»
~.	~.
