estandar	dialectal	whisper
Carne	Carne	¿Como
~,	~,	estaban
de	de	haciendo?
cenar	cenar	Cármese,
~.	~.	no
Esas	Esas	es
~,	~,	nada.
[A-PIn:	[A-PIn:	Esas
		esas			esas	precierto
		]			]	vienen
que	que	contra
habían	habían	nosotros.
comprao	comprao	Alguien
~.	~.	siguiente,
Al	Al	la
día	día	pata
siguiente	siguiente	jizada.
~,	~,	Con
patatas	patatas	carne.
guisadas	guisadas	A
~,	~,	lo
con	con	otro
carne	carne	día,
~.	~.	son
A	A	tres.
luego	luego	Los
~,	~,	callos,
otro	otro	sí,
día	día	todos
~,	~,	los
[HS:I2	[HS:I2	asesos.
		Que			Que	Y
son	son	sala.
tres	tres	Ahora
~.	~.	¿caseb
		]			]
los	los
~,	~,
los	los
callos	callos
~.	~.
[A-Inn]	[A-Inn]
Guisada	Guisada
~.	~.
Arroz	Arroz
con	con
leche	leche
de	de
postre	postre
~.	~.
