estandar	dialectal	whisper
Cuando	Cuando	Cuando
nacía	nacía	me
el	el	daba
niño	niño	el
pos	pos	niño
lo	lo	por
la-	la-	la
~,	~,	vara
lo	lo	y
lavaban	lavaban	lo
y	y	cortaba
lo	lo	en
~…	~…	su
~|	~|	tripe,
cortaban	cortaban	lo
[A-PIn:	[A-PIn:	preparaba
		sus			sus	y
tripas	tripas	lo
		]			]	preparaba.
~,	~,	Ya
lo	lo	van
lavaban	lavaban	a
y	y	la
lo	lo	cama
preparaban	preparaban	y
y	y	se
te	te	vivía,
lo	lo	vivía,
echaban	echaban	se
a	a	subía,
la	la	lo
cama	cama	vivía,
y	y	pero
ya	ya	no
está	está	sabía.
~.	~.	¡Si,
Y	Y	quiero
si	si	traer
vivía	vivía	tu
~,	~,
vivía	vivía
y	y
si	si
no	no
vivía	vivía
~,	~,
no	no
vivía	vivía
pero	pero
como	como
no	no
sabes	sabes
si	si
[A-Inn]	[A-Inn]
estaba	estaba
bien	bien
o	o
estaba	estaba
mal	mal
~…	~…
[RISAS]	[RISAS]
