estandar	dialectal	whisper
En	En	En
una	una	una
tripa	tripa	tripa
~,	~,	cubar,
tripa	tripa	como
cular	cular	lo
o	o	llamaron,
no	no	lo
sé	sé	volumen
cómo	cómo	en
la	la	eso
llaman	llaman	y
y	y	después
lo	lo	de
envuelven	envuelven	adobar
en	en	con
eso	eso	sal
y	y	y
después	después	eso.
de	de	Y
adobao	adobao	lo
y	y	ponen
con	con	a
sal	sal	eso
y	y	y
eso	eso	se
~,	~,	queda
y	y	con
lo	lo	un
ponen	ponen	salto
a	a	y
eso	eso	yo
~.	~.	así.
Y	Y	Otro
se	se	lo
queda	queda	meten
como	como	en
salchichón	salchichón	aceite.
~.	~.	El
Así	Así	cuello
~.	~.	Dollar
Otros	Otros	y
lo	lo	ya
meten	meten	o
en	en	lado.
aceite	aceite	El
y	y	mismo
esas	esas	persona
cosas	cosas	pune,
 	 	sin
 	 	więcej.
 	 	Al
 	 	absorption
 	 	para
 	 	asociar
 	 	la
 	 	comportación.
