estandar	dialectal	whisper
No	No	no
		quieren
quieren	quieren	tener
		]			]	hijos,
tener	tener	viven
hijos	hijos	de
~,	~,	marcio
[HS:E1	[HS:E1	a
		[Asent]			[Asent]	bien
~.	~.	y
		]			]	yo
viven	viven	solo
demasiao	demasiao	decir
bien	bien	pues
y	y	para
yo	yo	que
suelo	suelo	el
decir	decir	día
~:	~:	que
«~	«~	tú
Pues	Pues	te
para	para	jubiles
que	que	para
[PS]	[PS]	que
el	el	te
día	día	den
que	que	la
tú	tú	pección
te	te	pues
jubiles	jubiles	vas
~,	~,	a
para	para	tener
que	que	que
te	te	traer
den	den	al
la	la	un
pensión	pensión	plegrito
~,	~,	de
pues	pues	esto
vas	vas	para
a	a	que
tener	tener	trabaje
que	que	fácil,
traer	traer	no,
a	a	no
los	los	van
negritos	negritos	a
de	de	tener
esto	esto	más
~,	~,	revés,
pa	pa	ya
que	que	me
trabajen	trabajen	entendéis,
pa	pa	se
ti	ti	va
~»	~»	a
~.	~.	tener
No	No	que
~,	~,	traer
no	no	el
van	van	plegrito
a	a	de
tener	tener	fuera,
más	más	a
remedio	remedio	los
~.	~.	plegritos
Ya	Ya	para
me	me	que
entendéis	entendéis	trabaje
~.	~.	para
Se	Se	él,
va	va	porque
a	a	lo
tener	tener	demás,
que	que	ya
traer	traer	me
gente	gente	dias,
de	de	ya
~,	~,	estamos
gente	gente	ligando
de	de	a
fuera	fuera	que
~.	~.	ya
[HS:E1	[HS:E1	somos
		[Asent]			[Asent]	o
~.	~.	vamos
		]			]	a
A	A	seguir
los	los	más
negritos	negritos	persona
para	para	mayores
que	que	quemes
trabajen	trabajen	a
para	para	todos
él	él	de
porque	porque	матери,
lo	lo
demás	demás
~,	~,
ya	ya
me	me
dirás	dirás
~.	~.
Ya	Ya
estamos	estamos
llegando	llegando
a	a
~…	~…
~,	~,
a	a
que	que
ya	ya
somos	somos
~,	~,
o	o
vamos	vamos
a	a
ser	ser
enseguida	enseguida
más	más
personas	personas
mayores	mayores
que	que
~,	~,
que	que
jóvenes	jóvenes
~,	~,
¿~	¿~
no	no
~?	~?
[PS]	[PS]
Vamos	Vamos
mal	mal
~.	~.
