estandar	dialectal	whisper
En	En	siempre
diciembre	diciembre	y
es	es	cuando
cuando	cuando	aquí
~|	~|	las
aquí	aquí	veces
~,	~,	del
las	las	local
[A-Inn]	[A-Inn]	siempre
del	del	ha
local	local	sido
~,	~,	el
siempre	siempre	día
ha	ha	no
sío	sío	hebre
el	el	de
día	día	diciembre
nueve	nueve	cuando
de	de	empezaba,
diciembre	diciembre	luego
cuando	cuando	la
empezaba	empezaba	gente
~.	~.	había
Luego	Luego	algunos
la	la	que
gente	gente	iban
~…	~…	a
había	había	los
algunos	algunos	matos
que	que	unos
iban	iban	días
a	a	antes
los	los	pero
matos	matos	no
unos	unos	por
días	días	el
antes	antes	tiempo
~,	~,	que
pero	pero	se
no	no	empezaban,
~,	~,	ahora
por	por	ya
esta	esta	es
época	época	cuando
se	se	la
empezaba	empezaba	empiezan
~,	~,	el
ahora	ahora	noviembre
ya	ya	pero
es	es	a
cuando	cuando	primero
la	la	con
empiezan	empiezan	media
en	en	parte
noviembre	noviembre	de
~,	~,	cómo
pero	pero	la
~,	~,	ova
a	a	y
primeros	primeros	las
~,	~,	coge,
con	con	entonces
ellas	ellas	no
verdes	verdes	está
como	como	que
las	las	no
uvas	uvas	estamos
y	y	bien
las	las	hechas,
cogen	cogen	no
[RISA]	[RISA]	orse
~¡~	~¡~	coge,
uh	uh	pero
~!	~!	ya
[OTRAS-EM]	[OTRAS-EM]	sí
entonces	entonces	las
no	no	coge
~,	~,	las
hasta	hasta	entes,
que	que	este
no	no	año
estaban	estaban	mismo
bien	bien	yo
hechas	hechas	no
no	no	sé
se	se	que
cogían	cogían	cuando
~,	~,	han
pero	pero	empezado
ya	ya	a
sí	sí	titular,
las	las	volvamos
coge	coge	a
la	la	ver
gente	gente	de
~.	~.	ahí,
Este	Este	entonces
año	año
mismo	mismo
~,	~,
yo	yo
no	no
sé	sé
cuándo	cuándo
han	han
empezado	empezado
las	las
aceitunas	aceitunas
~.	~.
Jo	Jo
~…	~…
~¡~	~¡~
Madre	Madre
mía	mía
~!	~!
~¡~	~¡~
Verde	Verde
~!	~!
Entonces	Entonces
no	no
~.	~.
