estandar	dialectal	whisper
El	El	Engan,
[L-Otra:	[L-Otra:	engan,
		encant			encant	engan.
		]			]	ve
~,	~,	Thursday,
el	el	sant
[L-Otra:	[L-Otra:
		encant			encant
		]			]
~.	~.
[HS:E1	[HS:E1
		El			El
[L-Otra:	[L-Otra:
		engany			engany
		]			]
~,	~,
el	el
engaño	engaño
~.	~.
		]			]
El	El
[L-Otra:	[L-Otra:
		encant			encant
		]			]
~.	~.
En-	En-
~,	~,
en-	en-
~,	~,
[L-Otra:	[L-Otra:
		encant			encant
		]			]
~.	~.
Encanto	Encanto
~,	~,
encanto	encanto
~.	~.
[L-Otra:	[L-Otra:
		Encant			Encant
		]			]
~.	~.
[HS:E1	[HS:E1
		Ah			Ah
~,	~,
el	el
encanto	encanto
~.	~.
Vale	Vale
~.	~.
		]			]
[L-Otra:	[L-Otra:
		Encant			Encant
		]			]
~.	~.
