estandar	dialectal	whisper
Las	Las	Las
con-	con-	mortillas
~,	~,	aquí,
las	las	se
morcillas	morcillas	conservan
aquí	aquí	listas
no	no	que
se	se	se
~…	~…	fríen
~,	~,	en
bueno	bueno	la
~,	~,	cebolla,
se	se	conservan
conservan	conservan	las
estas	estas	mortillas
que	que	bastante
se	se	tiempo,
fríen	fríen	porque
~,	~,	no
friendo	friendo	se
la	la	habinagren.
cebolla	cebolla	Si
~,	~,	los
conservas	conservas	hechas
las	las	con
morcillas	morcillas	cebolla
bastante	bastante	grudan,
tiempo	tiempo	entonces
~,	~,	sí,
porque	porque	la
no	no	mortilla
se	se	se
~…	~…	habinagra
~,	~,	y
no	no	te
se	se	dura
avinagran	avinagran	pocos
~.	~.	días.
Si	Si	Pero
los	los	estando
echas	echas	con
con	con	la
acei-	acei-	cebolla
~,	~,	frita
con	con	dura
cebolla	cebolla	más
cruda	cruda	tiempo,
~,	~,	pero
entonces	entonces	es
sí	sí	una
~,	~,	cosa
la	la	que
morcilla	morcilla	las
se	se	mortillas
avinagra	avinagra	pueden
y	y	se
te	te	pueden
dura	dura	dejar.
pocos	pocos	Bueno,
días	días	hay
~,	~,	quien
pero	pero	las
estando	estando	deja
con	con	secar
la	la	y
cebolla	cebolla	luego
frita	frita	pues
duran	duran	por
más	más	las
tiempo	tiempo	echaran
~.	~.	en
Pero	Pero	agua,
es	es	digo
una	una	yo,
cosa	cosa	alguna
que	que	cosa
las	las	así,
morcillas	morcillas	pero
~,	~,	yo
pues	pues
no	no
se	se
pueden	pueden
dejar	dejar
~.	~.
Bueno	Bueno
~,	~,
hay	hay
quien	quien
las	las
deja	deja
secar	secar
y	y
luego	luego
pues	pues
~,	~,
pues	pues
las	las
echarán	echarán
en	en
agua	agua
~,	~,
digo	digo
yo	yo
~,	~,
o	o
alguna	alguna
cosa	cosa
así	así
~,	~,
pero	pero
yo	yo
nunca	nunca
~…	~…
