estandar	dialectal	whisper
Pues	Pues	Muchísimas
muchísimas	muchísimas	vacías
gracias	gracias	por
por	por	todo,
todo	todo	así
~,	~,	de
ha	ha	un
sido	sido	antiguo
un	un	placer.
auténtico	auténtico	De
placer	placer	vacías
~.	~.	por
Gracias	Gracias	la
por	por	espitalidad
su	su	y
hospitalidad	hospitalidad	por
~,	~,	las
[HS:E1	[HS:E1	ganas
		Ha			Ha	de
sido	sido	hablar
de	de	y
gran	gran	todo.
ayuda	ayuda	Nos
~.	~.	salió
		]			]	la
y	y	acolazón.
por	por	Muchísimas
~,	~,	gracias.
por	por	De
las	las	verdad
ganas	ganas	¡h
de	de	through
hablar	hablar	the
y	y
todo	todo
~.	~.
Es	Es
algo	algo
~…	~…
Nos	Nos
ha	ha
llenado	llenado
el	el
corazón	corazón
~.	~.
Muchísimas	Muchísimas
gracias	gracias
~.	~.
