estandar	dialectal	whisper
Claro	Claro	Y
~.	~.	el
Y	Y	aviador
el	el	es...
aviador	aviador	Yo
ese	ese	me
~,	~,	arreía
pues	pues	porque...
~…	~…	dijo
~,	~,	una
[RISA]	[RISA]	expresión
yo	yo	en
me	me	nuestra
reía	reía	casa
porque	porque	en
dijo	dijo	Barcelona.
una	una	Como
expresión	expresión	mi
en	en	tía
casa	casa	era
~,	~,	prima
en	en	hermana
nuestra	nuestra	la
casa	casa	mujer
en	en	del
Barcelona	Barcelona	aviador.
~,	~,	Y
dijo	dijo	cuando
una	una	venía
expresión	expresión	la
~…	~…	aviación,
Como	Como	los
mi	mi	sacaban
tía	tía	al
era	era	raso.
prima	prima	Fue
hermana	hermana	la
la	la	vigente
mujer	mujer	del
del	del	peo,
aviador	aviador	que
~,	~,	es
que	que	un
~…	~…	edificito
y	y	que
que	que	los
~|	~|	acaban
y	y	al
cuando	cuando	raso.
venía	venía	Para
la	la	ver
aviación	aviación	si
lo	lo	los
sacaban	sacaban	conocí
al	al	y
raso	raso	les
~,	~,	tiraban
fuera	fuera	con
del	del	una
~…	~…	uno.
~|	~|	Sí,%
de	de	que
la	la	siempre
Virgen_del_Pueyo	Virgen_del_Pueyo	uno
~,	~,
que	que
es	es
un	un
edificio	edificio
que	que
han	han
~…	~…
~|	~|
lo	lo
sacaban	sacaban
al	al
raso	raso
~,	~,
para	pa
ver	ver
si	si
los	los
conocía	conocía
y	y
les	les
tiraba	tiraba
uno	uno
a	a
uno	uno
~.	~.
[HS:E1	[HS:E1
		Ya			Ya
~.	~.
		]			]
Fíjate	Fíjate
si	si
eran	eran
malos	malos
~.	~.
