estandar	dialectal	whisper
Ellas	Ellas	Ya
conocen	conocen	es
lo	lo	conocen
que	que	lo
yo	yo	que
he	he	yo
dicho	dicho	he
de	de	dicho
~,	~,	de
		mi
de	de	vida
mi	mi	anterior
vida	vida	hasta
anterior	anterior	ahora.
~,	~,	PAN
hasta	hasta	Ya
ahora	ahora	casada
~.	~.	porque
Están	Están	ya
ya	ya	tenía
casadas	casadas	una
~,	~,	edad
porque	porque	la
ya	ya	que
tienen	tienen	más
una	una	corta
edad	edá	de
ya	ya	edad
~,	~,	es
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	se
~.	~.	cayó
		]			]	a
la	la	mi
que	que	casa
más	más	a
corta	corta	la
de	de	otra
edad	edad	y
es	es	le
y	y	llevaba
se	se	ya,
casó	casó	pues,
el	el	14
año	año	años
pasao	pasao	o
~,	~,	más,
la	la	se
otra	otra	llevan
lleva	lleva	mucha
ya	ya	atención.
pues	pues	Y
~,	~,	ya
catorce	catorce	digo,
años	años	porque
o	o	yo
más	más	muchas
~;	~;	veces
claro	claro	me
~,	~,	contaba
[HS:E1	[HS:E1	en
		[Asent]			[Asent]	casa
~.	~.	de
		]			]	mis
se	se	padres,
llevan	llevan	los
mucha	mucha	aguelos,
~…	~…	por
mucho	mucho	resulta
tiempo	tiempo	que
~.	~.	éramos
Y	Y	siete
~,	~,	de
ya	ya	familia.
digo	digo	Y
~,	~,	mis
poque	poque	padres
yo	yo	no
muchas	muchas	trabajaba
veces	veces	porque
hemos	hemos	terminó
estao	estao	la
~,	~,	guerra
pues	pues	y
~,	~,	les
en	en	avisaban
casa	casa	a
de	de	los
~,	~,	más
de	de	nuevos,
mis	mis	que
padres	padres	rendían
~,	~,	más
los	los	y
abuelos	abuelos	lo
~,	~,	hubiera
pues	pues	evaluado
resulta	resulta	dejando
que	que
éramos	éramos
siete	siete
de	de
familia	familia
~.	~.
Y	Y
mi	mi
padre	padre
no	no
trabajaba	trabajaba
porque	porque
terminó	terminó
la	la
guerra	guerra
y	y
les	les
avisaban	avisaban
a	a
los	los
más	más
nuevos	nuevos
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
porque	porque
rendían	rendían
más	más
y	y
los	los
viejos	viejos
los	los
iban	iban
dejando	dejando
~…	~…
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
atrás	atrás
~.	~.
