estandar	dialectal	whisper
Sí	Sí	Y
~,	~,	pues,
pues	pues	cuando
~…	~…	iba
[HS:E1	[HS:E1	a
		¿~			¿~	la
Qué	Qué	escuela,
~…	~…	pues
~?	~?	se
		]			]	ven
cuando	cuando	aquí,
iban	iban	pero
a	a	ya
la	la	la
escuela	escuela	quitaron.
~,	~,	Uno
pues	pues	que
iban	iban	tengo
aquí	aquí	más
~,	~,	joven,
pero	pero	tiene
ya	ya	usado
la	la	36,
quitaron	quitaron	38,
~.	~.	y
Uno	Uno	eso
que	que	va
tengo	tengo	a
más	más	30.
joven	joven	Años
tiene	tiene	pues
ahora	ahora	en
treinta_y_siete	treinta_y_siete	agreda,
~|	~|	en
treinta_y_ocho	treinta_y_ocho	la
~,	~,	escuela,
hizo	hizo	es
el	el	de
otro	otro	agreda,
día	día	tu
~,	~,	botón
años	años	del
pues	pues	tiempo,
~…	~…	desde
en	en	6
Agreda	Agreda	años.
~,	~,	Y
en	en	desde
la	la	más
Escuela-Hogar_Agreda	Escuela-Hogar_Agreda	aquí,
estuvo	estuvo	los
todo	todo	dos,
el	el	una
tiempo	tiempo	es
desde	desde	que
seis	seis	se
añicos	añicos	oscala
~.	~.	el
Y	Y	de
los	los	aura,
demás	demás	ese
~,	~,	termino
aquí	aquí	en
~,	~,	agreda
los	los	ya,
dos	dos	eso
~…	~…	es
una	una	tu
~…	~…	un
el	el	año
que	que	en
es	es	agreda,
alcalde	alcalde	porque
ahora	ahora	quitaron
~,	~,	la
ese	ese	escuela
terminó	terminó	al
en	en	mar
Agreda	Agreda	de
ya	ya	chicos,
~,	~,	pues
ese	ese	quitaron
estuvo	estuvo	la
un	un	escuela
año	año	y
en	en	pusieron
Agreda	Agreda	en
~,	~,	la
porque	porque	escuela
quitaron	quitaron	agreda,
la	la	al
escuela	escuela	que
al	al	terminaron
no	no	ese
haber	haber	chico,
chicos	chicos	y
~…	~…	otra
pues	pues	chica
quitaron	quitaron	que
la	la	te
escuela	escuela	muentara
y	y	a
pusieron	pusieron	moza.
en	en	Y
la	la	los
Escuela-Hogar_de_Agreda	Escuela-Hogar_de_Agreda	otros
~,	~,	dos
allí	allí	estuvieron
terminaron	terminaron	aquí
ese	ese	hasta
chico	chico	el
y	y	último,
otra	otra	los
chica	chica	dos
que	que
tengo	tengo
en	en
Zaragoza	Zaragoza
~.	~.
Y	Y
los	los
otros	otros
dos	dos
estuvieron	estuvieron
aquí	aquí
hasta	hasta
el	el
último	último
~.	~.
Los	Los
dos	dos
mayores	mayores
~.	~.
