estandar	dialectal	whisper
Las	Las	Las
Traveras	Traveras	traveras
es	es	en
la	la	la
casa	casa	casa
porque	porque	porque
es	es	es
donde	donde	donde
tra-	tra-	tracuré
~,	~,	toda
trascurre	trascurre	la
toda	toda	historia.
la	la	La
~…	~…	mitad
~,	~,	de
[HS:E1	[HS:E1	las
		La			La	cosas
historia	historia	por
~.	~.	decirlo
		]			]	más
la	la	es
historia	historia	medídico.
~.	~.	Ahora,
La	La	los
mitad	mitad	personajes
de	de	que
las	las	salen
cosas	cosas	algunos
o	o	no
~,	~,
por	por
decirlo	decirlo
más	más
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
es	es
verídico	verídico
~.	~.
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
		]			]
Ahora	Ahora
~,	~,
el	el
~…	~…
~|	~|
los	los
personajes	personajes
que	que
salen	salen
~|	~|
algunos	algunos
no	no
son	son
~.	~.
