estandar	dialectal	whisper
[A-PIn:	[A-PIn:	Yo
		Se			Se	la
hundió	hundió	admitas,
		]			]	el
la	la	no
ermita	ermita	la...
~,	~,	El
si	si	caso
no	no	es
la	la	que
~…	~…	dejó
~,	~,	un
el	el	tío
caso	caso	mío
es	es	que
que	que	estaba
dejó	dejó	en
~,	~,	el
un	un	Uruguay,
tío	tío	la
mío	mío	capital
que	que	del
estaba	estaba	Uruguay
en	en	es
el	el	Monti-Li-Déu,
Uruguay	Uruguay	y
~,	~,	la
la	la	del
capital	capital	Paraguay,
del	del	sabes
Uruguay	Uruguay	cuál
es	es	es.
Montevideo	Montevideo	Asunción.
y	y	Yo
la	la	eso
del	del	me
Paraguay	Paraguay	lo
~,	~,	sé
¿~	¿~	del
sabes	sabes	nemojanto,
cuál	cuál	un
es	es	capital
~?	~?	es
~,	~,	que
Asunción	Asunción	no
~.	~.	hace
[HS:E1	[HS:E1	un
		Asunción			Asunción	nación
~.	~.	en
		]			]	Europa,
Yo	Yo	eso
eso	eso	me
me	me	lo
lo	lo	sento
sé	sé	de
de	de	Rabil.
memoria	memoria	Es
todo	todo	una
~,	~,	osa
capitales	capitales
y	y
naciones	naciones
de	de
Europa	Europa
~…	~…
~,	~,
eso	eso
me	me
lo	lo
sé	sé
todo	todo
[A-Inn]	[A-Inn]
~.	~.
