estandar	dialectal	whisper
Mucho	Mucho	mucho
~,	~,	claro
claro	claro	el
~,	~,	dote,
el	el	una
dote	dote	ardeaba
~.	~.	en
Unas	Unas	poco
daban	daban	y
poco	poco	otra
y	y	ardeaba
otras	otras	en
daban	daban	mucho
mucho	mucho	a
~.	~.	medida
A	A	de
medida	medida	la
de	de	clase
la	la	pues
clase	clase	así
~,	~,	daba,
pues	pues	que
así	así	el
daban	daban	mucho
~,	~,	podía,
[R-Inf]	[R-Inf]	pues
hija	hija	mucho
~.	~.	daba
[RISAS]	[RISAS]	y
Quien	Quien	tenía
mucho	mucho	un
podía	podía	poquito,
pues	pues	poquito,
mucho	mucho	poquito
daba	daba	daba.
~,	~,
y	y
quien	quien
~…	~…
tenía	tenía
poquito	poquito
~,	~,
pues	pues
poquito	poquito
daba	daba
~.	~.
[R-Inf]	[R-Inf]
[HS:E1	[HS:E1
		¿~			¿~
En	En
qué	qué
~…	~…
~?	~?
		]			]
Así	Así
era	era
~.	~.
