estandar	dialectal	whisper
Sí	Sí	que
~,	~,	no
porque	porque	era
también	también	una
cuando	cuando	hora,
la	la	que
~,	~,	no
la	la	era
~,	~,	una
guerra	guerra	hora.
civil	civil	Sí,
~,	~,	porque
[HS:E1	[HS:E1	también
		[Asent]			[Asent]	cuando
~.	~.	era
		]			]	la
y	y	guerra
luego	luego	civil
pues	pues	y
raciones	raciones	luego
que	que	fue
~,	~,	una
que	que	razión
~,	~,	que
que	que	hubo
hubo	hubo	que
que	que	acquaint
~…	~…	googlulé
[OTRAS-EM]	[OTRAS-EM]	franco,
Franco	Franco	bonito
poner	poner	terror,
~,	~,	pero
pues	pues	yo,
claro	claro
~,	~,
y	y
~…	~…
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
tal	tal
~,	~,
y	y
así	así
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
