estandar	dialectal	whisper
[HS:I3	[HS:I3	Es
		[A-Inn]			[A-Inn]	una
		]			]	temporada
Pero	Pero	de
es	es	los
que	que	que...
era	era	Y
una	una	era
temporada	temporada	una
que	que	temporada
~,	~,	de
que	que	los
aunque	aunque	que...
algunos	algunos	Algunos
tenían	tenían	tenían
dinero	dinero	dinero
y	y	y
es	es	es
que	que	que
no	no	nos
podían	podían	ponían
comprar	comprar	comprar
nada	nada	nada,
~,	~,	es
es	es	que
que	que	no
no	no	había...
había	había	Y
 	 	era
 	 	una
 	 	temporada
 	 	de
 	 	los
 	 	que...
