estandar	dialectal	whisper
No	No	Me
~,	~,	Palau,
no	no	te
~,	~,	digo
pero	pero	disconnecto
que	que	buscando
digo	digo	tuveani.
yo	yo	No.
que	que	Me
no	no	pierde
me	me	no
extraña	extraña	que
~,	~,	despara.
[HS:E1	[HS:E1	Porque
		[Asent]			[Asent]	esto
~.	~.	Digo
		]			]	te
porque	porque	lo
una	una	dim
[A-Inn]	[A-Inn]	Bedo,
de	de	los
esos	esos	te
~,	~,	díganes.
[A-Inn]	[A-Inn]	Loco,
pues	pues	QUE
ya	ya
te	te
digo	digo
~,	~,
tengo	tengo
un	un
miedo	miedo
que	que
ahora	ahora
que	que
[A-Inn]	[A-Inn]
~.	~.
[V-Ljn]	[V-Ljn]
[R-Grb]	[R-Grb]
