estandar	dialectal	whisper
No	No	No,
~,	~,	no,
no	no	en
~.	~.	baño.
en	en	No,
el	el	ahí
baño	baño	vamos
~.	~.	a
Nos	Nos	un
íbamos	íbamos	posto.
a	a	No,
un	un	no,
pozo	pozo	ya
~.	~.	la
[HS:E1	[HS:E1	vaderos,
		¿~			¿~	me
Había	Había	fue...
lavaderos	lavaderos	Bueno,
en	en	aquí
el	el	había
pueblo	pueblo	la
~?	~?	paderos,
		]			]	por
No	No	lo
~,	~,	que
bueno	bueno	nosotros
~,	~,	no
aquí	aquí	veníamos
había	había	aquí,
lavadero	lavadero	como
~,	~,	estamos
pero	pero	en
nosotros	nosotros	el
no	no	campo,
nos	nos	teníamos
veníamos	veníamos	baño
aquí	aquí	o
porque	porque	unas
como	como	paneras
estábamos	estábamos	y
en	en	los
el	el	restricaderos.
campo	campo	Y
~,	~,	no,
teníamos	teníamos	ahí
un	un	vamos,
baño	baño	algunas
~,	~,	veces,
unas	unas	para
paneras	paneras	atrás,
~,	~,	la
los	los	agujera
refregaderos	refregaderos	nos
y	y	costamos
nos	nos	su
íbamos	íbamos	trabajo
algunas	algunas	de
veces	veces	bala,
pa	pa	la
traer	traé	agujera,
el	el	la
agua	agua	venta.
[A-Inn]	[A-Inn]	Entonces,
nos	nos	no,
costaba	costaba	ahí
mucho	mucho	ve
llevar	llevá	cogemos
el	el	la
agua	agua	ropa,
allí	allí	no,
a	a	ahí
la	la	vamos
venta	venta	a
~,	~,	un
entonces	entonces	posto.
nos	nos	Gran
~|	~|	de
cogíamos	cogíamos	capías,
la	la	no
ropa	ropa	poníamos
~,	~,	con
nos	nos	los
íbamos	íbamos	cajones,
a	a	a
un	un	la
pozo	pozo	bala,
grande	grande	la
que	que	vamos,
había	había	tendíamos
~,	~,	la
nos	nos	ropa
poníamos	poníamos	y
con	con	todas,
unos	unos	la
cajones	cajones	vamos
a	a	a
lavar	lavar	cerca
~,	~,	y
lavábamos	lavábamos	topadas.
~,	~,	Esa
tendíamos	tendíamos	vamos
la	la	a
ropa	ropa	ir
allí	allí	bien
y	y	el
to	to	posto.
y	y	Los
nos	nos	cobertores
la	la	de
llevábamos	llevábamos
seca	seca
y	y
to	to
pa	pa
~…	~…
Echábamos	Echábamos
el	el
día	día
en	en
el	el
pozo	pozo
~,	~,
pero	pero
los	los
cobertores	cobertores
~…	~…
~,	~,
de	de
to	to
a	a
mano	mano
~.	~.
