estandar	dialectal	whisper
Ahora	Ahora	Ahora
hace	hace	hace
ya	ya	ya,
~…	~…	no
~,	~,	hace
no	no	mucho
hace	hace	eh,
mucho	mucho	a
~,	~,	lo
¿~	¿~	mejor
eh	eh	hace
~?	~?	cinco
Pues	Pues	años
a	a	o
lo	lo	seis
mejor	mejor	que
hace	hace	no
cinco	cinco	se
años	años	hace,
o	o	pero
seis	seis	hasta
que	que	este
no	no	tiempo
se	se	se
hace	hace	hace
~,	~,	ya,
pero	pero	por
hasta	hasta	San
este	este	Isidro,
tiempo	tiempo	San
se	se	Isidro,
hacía	hacía	se
~,	~,	se
¿~	¿~	le
eh	eh	del
~?	~?	San
Sí	Sí	Isidro
~,	~,	aquí,
sí	sí	porque
~,	~,	había
por	por	muchos
San_Isidro	San_Isidro	países
~…	~…	y
San_Isidro	San_Isidro	los
se	se	países
suele	suele	pues
~,	~,	se
San_Isidro	San_Isidro	lo
aquí	aquí	graban,
~…	~…	se
porque	porque	le
había	había	grababan
muchos	muchos	el
payeses	payeses	santo
~,	~,	que
y	y	era
los	los	su
payeses	payeses	patrón,
pues	pues	San
celebraban	celebraban	Isidro,
~…	~…	la
~,	~,	verdad
celebraban	celebraban	no,
[OTRAS-EM]	[OTRAS-EM]
el	el
santo	santo
que	que
era	era
su	su
patrón	patrón
~,	~,
San_Isidro	San_Isidro
~,	~,
Labrador	Labrador
~.	~.
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
		]			]
Claro	Claro
~.	~.
