estandar	dialectal	whisper
No	No	¿Qué
~,	~,	soy
el	el	yo
queso	queso	aquí?
yo	yo	No
aquí	aquí	he
no	no	visto.
he	he	Rebaño,
visto	visto	ya
rebaño	rebaño	te
~,	~,	digo
ya	ya	aniza,
te	te	que
digo	digo	tenemos
en	en	nosotros
Eitzaga	Eitzaga	en
tenemos	tenemos	un
nosotros	nosotros	barrio.
en	en	Hay
un	un	a
barrio	barrio	la
~,	~,	entrada
ahí	ahí	de
a	a	la
la	la	autopista,
entrada	entrada	a
de	de	mano
la	la	derecha,
autopista	autopista	hay
~,	~,	en
a	a	los
mano	mano	caseríos
derecha	derecha	y
~,	~,	el
hay	hay	pastor
unos	unos	que
caseríos	caseríos	te
y	y	he
el	el	dicho
pastor	pastor	yo
que	que	es
te	te	de
he	he	ahí,
dicho	dicho	ellos
yo	yo	pertenecen
es	es	a
de	de	Caldívar,
ahí	ahí	pero
~.	~.	de
Ellos	Ellos	intamiento,
pertenecen	pertenecen	pero
a	a	por
Zaldibar	Zaldibar	iglesia
pero	pero	pertenecen
~…	~…	a
de	de	hermosa.
ayuntamiento	ayuntamiento	Entiendes.
~,	~,	Pero
pero	pero	aquí
de	de	que
~…	~…	esos,
~|	~|	yo
por	por	no
iglesia	iglesia	he
pertenecen	pertenecen	visto
a	a	hacer.
Ermua	Ermua	En
~.	~.	casa
¿~	¿~	de
Entiendes	Entiendes	los
~?	~?	abuelos
Pero	Pero	y
aquí	aquí	no
quesos	quesos	habido,
~…	~…	o
yo	yo	vean
no	no	casi
~,	~,	no
no	no	habido,
he	he	unas
visto	visto	vacas
hacer	hacer	y
~.	~.	esos
En	En	sí.
casa	casa	Y
de	de
los	los
abuelos	abuelos
si	si
no	no
ha	ha
habido	habido
~…	~…
ovejas	ovejas
y	y
no	no
ha	ha
~|	~|
	
algunas	algunas
vacas	vacas
y	y
eso	eso
sí	sí
~.	~.
