estandar	dialectal	whisper
los	los	los
chorizos	chorizos	lunes,
les	les	si
~…	~…	no
te	te	me
digo	digo	acabas
~,	~,	sin
lo	lo	vía
hacíamos	hacíamos	de
los	los	ese
lunes	lunes	lunes,
~.	~.	hacíamos
Si	Si	los
lo	lo	sorisos
matábamos	matábamos	y
en	en	les
viernes	viernes	corravamos
~,	~,	21
el	el	días,
lunes	lunes	nos
hacíamos	hacíamos	sabíamos
los	los	tener
chorizos	chorizos	a
y	y	los
les	les	colgauos
~,	~,	21
les	les
colgábamos	colgábamos
veintiún	ventiún
días	días
~,	~,
solíamos	solíamos
tenerles	tenerles
colgaos	colgaos
~,	~,
ventiún	ventiún
día	día
~.	~.
