estandar	dialectal	whisper
No	No	No
~…	~…	es
~,	~,	la
no	no	ley,
~,	~,	es
bueno	bueno	una...
~,	~,	Bueno,
los	los	los
que	que	que
pueden	pueden	pueden
~,	~,	decir,
sí	sí	pero
~,	~,	la
pero	pero	mayor
la	la	parte
mayor	mayor	de
parte	parte	los
de	de	canarios
los	los	que
canarios	canarios	tienen
los	los	con
crían	crían	un
con	con	gocio,
gofio	gofio	una
~,	~,	mina
[HS:E	[HS:E	te
		[Asent]			[Asent]	está
~.	~.	ganando,
		]			]	y
con	con	un
harina	harina	peru
tostada	tostada	moso
[HS:E	[HS:E	que
		[Asent]			[Asent]	se
~.	~.	les
		]			]	pidan.
y	y	Bien,
bien	bien	entonces,
hermosos	hermosos
que	que
se	se
les	les
crían	crían
~.	~.
