estandar	dialectal	whisper
Sí	Sí	una
~…	~…	lida
Pues	Pues	a
te	te	cosas
~…	~…	de
hacen	hacen	esas.
un	un	Y
cortecico	cortecico	los
y	y	los
sacan	sacan	topos
el	el	son
veneno	veneno	peligrosos
y	y	entre
~…	~…	los
[OTRAS-EM]	[OTRAS-EM]	topos,
Además	Además	cuando
~,	~,	alcalde
[A-Inn]	[A-Inn]	los
~.	~.	topos,
«~	«~	pero
~¡~	~¡~	eso
Ay	Ay	es
que	que	de
m'ha	m'ha	abajo
picao	picao	un
~,	~,	gran
m'ha	m'ha	de.
~…	~…
~!	~!
~»	~»
~.	~.
Hacen	Hacen
un	un
~…	~…
~,	~,
un	un
torniquete	torniquete
~.	~.
Un	Un
torniquete	torniquete
~,	~,
¿~	¿~
no	no
~?	~?
