estandar	dialectal	whisper
Teníamos	Teníamos	Teníamos,
primeramente	primeramente	primeramente,
la	la	la
chocolatería	chocolatería	chocolate
~,	~,	herida,
pero	pero	pero
ahora	ahora	ahora
se	se	se
reformó	reformó	reformó
y	y	y
ha	ha	apuesto
puesto	puesto	fue
		a
Anonimizado	Anonimizado	cavernas
		de
taberna	taberna	la…
de	de	No
		te
Anonimizado	Anonimizado	titula,
		o
~,	~,	sea,
como	como	esa
se	se	pejidad.
di	di	El
~…	~…	salida
~,	~,	le
se	se	entrara
titula	titula	en
~,	~,
o	o
sea	sea
~,	~,
se	se
apellida	apellida
[HS:I2	[HS:I2
		Es			Es
ese	ese
que	que
		]			]
él	él
	
Anonimizado	Anonimizado
	
~.	~.
