estandar	dialectal	whisper
Fíjate	Fíjate	¿Y
si	si	a
tenía	tenía	ti
conocimiento	conocimiento	se
~,	~,	tenía
que	que	conocimiento?
quería	quería	Que
que	que	quería
me	me	que
llamaran	llamaran	me
que	que	llamara
mi	mi	que
madre	madre	viva
estaba	estaba	la
mala	mala	estrada
pa	pa	mala
venirme	venime	para
al	al	venir
pueblo	pueblo	en
~,	~,	polvo.
fíjate	fíjate	No,
si	si	gracias
tenía	tenía	al
yo	yo	año
conocimiento	conocimiento	por
~.	~.	el
Na	Na	que
~,	~,	viva.
ninguno	ninguno	No,
~.	~.	ninguno.
Yo	Yo	A
solo	solo	ti
quería	quería	se
venirme	venime	lo
al	al	vía
pueblo	pueblo	que
~,	~,	viva
y	y	en
si	si	polvo
mi	mi	y
madre	madre	yo,
se	se	ni
pusiera	pusiera	me
mala	mala	reto
que	que	por
me	me	llamar
llamaran	llamaran	a
~,	~,	la
tú	tú	que
fíjate	fíjate	me
~,	~,	llamara
tú	tú	tuviate,
fíjate	fíjate	se
qué	qué	vía
~,	~,	a
qué	qué	ti
cabezas	cabezas	que
~,	~,	que
pero	pero	cabezas.
ves	ves	¿Ve
así	así	a
era	era	ver,
 	 	así?
 	 	Calling
 	 	¿A
 	 	ver
 	 	no
 	 	se
 	 	tiene?
