estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	mejor
eh	eh	es,
~,	~,	mejor
mejor	mejor	es
es	es	la
~,	~,	sal,
mejor	mejor	casi
es	es	digamos
la	la	salgo
sal	sal	más
~,	~,	gorda,
sal	sal	no
casi	casi	lo
digamos	digamos	fino
~,	~,	a
sal	sal	eso,
go-	go-	no
~,	~,	lo
más	más	más
gorda	gorda	gorda,
~,	~,	salgo
¿~	¿~	y
eh	eh	entonces
~?	~?	por
~,	~,	después
más	más	de
~,	~,	tener
[OTRAS-EM]	[OTRAS-EM]	ese
no	no	proceso
lo	lo	con
fino	fino	distintas
eso	eso
~,	~,
no	no
~,	~,
no	no
~,	~,
no	no
~,	~,
lo	lo
más	más
gordo	gordo
~,	~,
[HS:E1	[HS:E1
		[A-Inn]			[A-Inn]
		]			]
sal	sal
gorda	gorda
~,	~,
[HS:E1	[HS:E1
		[A-Inn]			[A-Inn]
		]			]
y	y
entonces	entonces
~,	~,
pues	pues
después	después
de	de
tener	tener
ese	ese
proceso	proceso
~,	~,
con	con
distintas	distintas
cosas	cosas
ya	ya
~…	~…
