estandar	dialectal	whisper
Que	Que	que
se	se	se
propasaba	propasaba	propagaba,
~,	~,	que
que	que	yo
yo	yo	cuando
cuando	cuando	me
~…	~…	parecía
~,	~,	que
me	me	fue
parece	parece	cuando
que	que	la
fue	fue	madre.
cuando	cuando	El
la	la	médico
		le
Anonimizado	Anonimizado	pegó
		unos
~.	~.	malacados
El	El	porque
médico	médico	ya
le	le	no
pegó	pegó	estaba
unos	unos	el
manotazos	manotazos	médico
~,	~,	en
[R-Inf]	[R-Inf]	el
porque	porque	pueblo,
ya	ya	tenían
no	no
estaba	estaba
el	el
médico	médico
en	en
el	el
pueblo	pueblo
~,	~,
venían	venían
de	de
Cifuentes	Cifuentes
~.	~.
