estandar	dialectal	whisper
Este	Este	este
~,	~,	es
este	este	el
lo	lo	Osello,
sé	sé	este
yo	yo	tiene
~,	~,	el
este	este	27,
tiene	tiene	este
seten-	seten-	es
~,	~,	el
o	o	25
sea	sea	de
~,	~,	febrero,
ochenta_y_siete	ochenta_y_siete	tu
~.	~.	interave,
[HS:E1	[HS:E1	yo
		Ochenta_y_siete			Ochenta_y_siete	el
años	años	13
~.	~.	de
		]			]	Nero
Este	Este	del
nació	nació
el	el
veinticinco	veinticinco
en	en
febrero	febrero
~.	~.
Estoy	Estoy
enterao	enterao
de	de
él	él
~.	~.
Yo	Yo
~,	~,
el	el
trece	trece
de	de
enero	enero
del	del
1934	1934
~.	~.
[HS:I2	[HS:I2
		Mira			Mira
dónde	dónde
van	van
otros	otros
dos	dos
~,	~,
		]			]
