estandar	dialectal	whisper
Los	Los	Los
hay	hay	hayas
de	de	de
la	la	la
cuadra	cuadra	cuadra,
~,	~,	los
los	los	hayas
hay	hay	de
de	de	que
que	que	cada
~…	~…	uno
~,	~,	tiene
[R-Grb]	[R-Grb]	su
que	que	cochinito
cada	cada	para
uno	uno	matan
tiene	tiene	y
su	su	los
cochinito	cochinito	ponen
pa	pa	en
~…	~…	cuadra,
matanza	matanza	otros
y	y	los
~…	~…	llevan
los	los	al
ponen	ponen	campo,
en	en	en
cuadra	cuadra	el
~,	~,	campo
[HS:E2	[HS:E2	hay
		[Asent]			[Asent]	muchos
~.	~.	que
		]			]	de
otros	otros	ahí
los	los	depende
llevan	llevan	mucho
al	al	en
campo	campo	maten
y	y	de
en	en	las
el	el	carniserías
campo	campo	y
hay	hay	de
~…	~…	eso
muchos	muchos	los
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
que	que
de	de
ahí	ahí
depende	depende
mucho	mucho
el	el
mate	mate
de	de
~…	~…
~,	~,
de	de
las	las
carnicerías	carnicerías
y	y
de	de
eso	eso
~,	~,
y	y
los	los
mataderos	mataderos
~.	~.
