estandar	dialectal	whisper
Mira	Mira	mira,
~,	~,	ayer
ayer	ayer	sumaba
su	su	esta
madre	madre	chica
~,	~,	que
esta	esta	ha
chica	chica	pasado
que	que	ahora
ha	ha	como
pasao	pasao	coche,
ahora	ahora	por
con	con	todo,
el	el	que
coche	coche	teníamos
~,	~,	que
[HS:E1	[HS:E1	ser
		[Asent]			[Asent]	un
~.	~.	hija
		]			]	salvo
cortó	cortó	por
~,	~,	tal,
[R-Vhc]	[R-Vhc]	un
[A-PIn:	[A-PIn:	curto,
		porque			porque	dos
teníamos	teníamos	corteros,
carnicería	carnicería	un
		]			]	cobrito,
~,	~,	esto
un	un	los
~…	~…	notaron
~|	~|	ayer
Mi	Mi	viernes,
hija	hija	al
sabe	sabe	mierjo,
cortar	cortar	los
~,	~,	quiero
cortó	cortó	que
dos	dos	lo
corderos	corderos	montaron,
y	y	y
un	un	si
cabrito	cabrito	hoy
~.	~.	vieras
[HS:E1	[HS:E1	la
		[Asent]			[Asent]	carne
~.	~.	de
		]			]	jeitas,
Esto	Esto	seguramente
~,	~,	que
los	los	no
mataron	mataron	hacen
el	el	ningún
~…	~…	algur,
viernes	viernes	nada
~,	~,	de
el	el	nada,
miércoles	miércoles	pero
creo	creo	no
que	que	comen,
los	los	seguramente
mataron	mataron	el
~,	~,	comen,
y	y	a
si	si	ver
hoy	hoy	una,
vieras	vieras	triunquís,
la	la	y
carne	carne	si
aquella	aquella	ya
~,	~,	ven
seguramente	seguramente	hasta
que	que	a
no	no	un
hace	hace	poco
ninguna	ninguna	comen,
[L-Otra:	[L-Otra:	no
		aulor			aulor	sé
		]			]	que
~,	~,	no
[HS:E1	[HS:E1	comen
		[Asent]			[Asent]	nada
~.	~.	tímico,
		]			]	y
nada	nada	no
de	de	has,
nada	nada	los
~.	~.	otros,
[HS:E1	[HS:E1	los
		[Asent]			[Asent]	que
~.	~.	comen
		]			]	esto
No	No	que
~,	~,	dice
no	no	ella,
comen	comen	los
~,	~,	punes
solamente	solamente	con
comen	comen	la
avena	avena	barra
~,	~,	dipendial,
trigo	trigo	y
y	y	abajo
[HS:E3	[HS:E3	ves
		[TOS]			[TOS]	que
~.	~.	en
		]			]	seguida
[A-Pau:	[A-Pau:	chuchu,
		maíz			maíz	como
		]			]	salta
~,	~,	agua,
[HS:E1	[HS:E1	eso
		[Asent]			[Asent]	sí,
~.	~.	no
		]			]	sé
y	y	si,
si	si	mira,
~,	~,	ahora
si	si	de,
salen	salen	se
al	al	creía
campo	campo	que
~,	~,	ahora
comen	comen	tuiga
~.	~.	una
O	O	mentida,
sea	sea	no
que	que	digo
no	no	mentida,
comen	comen	tú
nada	nada	qué
químico	químico
~,	~,
[HS:E1	[HS:E1
		Ya			Ya
~.	~.
		]			]
y	y
no	no
has	has
~|	~|
Los	Los
otros	otros
~,	~,
los	los
que	que
comen	comen
esto	esto
que	que
dice	dice
ella	ella
~,	~,
los	los
pones	pones
~,	~,
¿~	¿~
eh	eh
~?	~?
Con	Con
la	la
barra	barra
allí	allí
[L-Otra:	[L-Otra:
		penjao			penjao
~,	~,
lli	lli
		]			]
~,	~,
abajo	abajo
~,	~,
ves	ves
que	que
en	en
seguida	seguida
chu	chu
~,	~,
chu	chu
[ONOMAT]	[ONOMAT]
~,	~,
cómo	cómo
salta	salta
el	el
agua	agua
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
¿~	¿~
Es	Es
así	así
o	o
no	no
es	es
así	así
~?	~?
Mira	Mira
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
No	No
~,	~,
ahora	ahora
ella	ella
se	se
creía	creía
que	que
ahora	ahora
os	os
~,	~,
os	os
diría	diría
una	una
[L-Otra:	[L-Otra:
		mentida			mentida
		]			]
~,	~,
y	y
yo	yo
no	no
digo	digo
[L-Otra:	[L-Otra:
		mentidas			mentidas
		]			]
~.	~.
¿~	¿~
Tú	Tú
qué	qué
dices	dices
~?	~?
