estandar	dialectal	whisper
Los	Los	que
perniles	perlines	son
~,	~,	los
los	los	perlínes?
cochinos	chinos	que
~,	~,	son
[HS:E1	[HS:E1	los
		~¡~			~¡~	perlínes?
Ah	Ah	los
~!	~!	perlínes,
		]			]	los
los	los	chinos,
huesos	huesos	los
~.	~.	huesos
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	todo
~.	~.	eso
		]			]	es
De	De	lo
todo	to	que
eso	eso	le
es	es	he
lo	lo	hecho
que	que	antes
echan	echan	de
revuelto	revuelto	un
eso	eso	puerto
pa	pa	de
hacé	hacé	su
el	el	papá
jabón	jabón	de
~.	~.	sabor
[HS:E1	[HS:E1	que
		~¡~			~¡~	son
Ah	Ah	los
~!	~!
~,	~,
muy	muy
bien	bien
~.	~.
		]			]
Sí	Sí
~.	~.
