estandar	dialectal	whisper
Es	Es	Es
que	que	que
ya	ya	ya
nada	nada	no
más	más	danas
que	que	que
lo	lo	lo
venden	venden	venen
aquí	aquí	aquí
dos	dos	dos
personas	personas	que
~,	~,	son.
o	o	O
sea	sea	sea,
dos	dos	dos...
~…	~…	Y
Antes	Antes	ya
lo	lo	por
vendían	vendían	la
[A-Inn]	[A-Inn]	comodidad
~.	~.	que
[HS:I1	[HS:I1	tiene
		Ya			Ya	que
por	por	ser
la	la	estar
comodidad	comodidá	pendiente
~,	~,	de
 	 	la
 	 	hora
 	 	diga
 	 	por
 	 	ello,
 	 	que
 	 	esto
 	 	que
 	 	lo
 	 	otro,
 	 	que
 	 	si
 	 	te
 	 	vas
 	 	a
 	 	algún
 	 	sitio,
 	 	tienes
 	 	que
 	 	estar
 	 	pendiente
 	 	de
 	 	venir
 	 	a
 	 	la
 	 	hora
 	 	por
 	 	ello.
 	 	Así
 	 	que
 	 	el
 	 	eje
 	 	de
 	 	hasta...
