estandar	dialectal	whisper
Yo	Yo	que
te	te	ahora
lo	lo	entonces
digo	digo	no
que	que	percatabas
ahora	ahora	nada,
entonces	entonces	pero
no	no	ahora
percatabas	percatabas	digo
nada	nada	el
~,	~,	mandáme
[R-Inf]	[R-Inf]	de
pero	pero	cimisó
ahora	ahora	es
digo	digo	que
~,	~,	el
el	el	macho
mandarme	mandame	va
y	y	a
decirme	decime	disparar
eso	eso	a
es	es	lote
que	que	y
el	el	me
macho	macho	diría
barruntaría	barruntaría	no
al	al	lo
otro	otro	toques
y	y	que
me	me	el
dirían	dirían	te
~:	~:	llevará,
«~	«~	en
No	No	estos
lo	lo	campos
toques	toques	que
que	que	te
él	él	digo
te	te	quedan
llevará	llevará	de
~»	~»	la
~.	~.	rendamiento
Sí	Sí	y
~.	~.	eran
Y	Y	todas
era	era	partes
verdad	verdá	de
~.	~.	la
[RISA]	[RISA]	igual,
En	En	a
estos	estos	la
campos	campos	mejor
que	que	pirada
te	te	del
digo	digo	ramal
que	que	y
eran	eran	como
del	del	le
ayuntamiento	ayuntamiento	se
y	y	ve
eran	eran	una
toas	toas	pobreza
parcelas	parcelas	de
igual	igual	laında
a	a	que
lo	lo	tiene
mejor	mejor	escolar
le	le	amounto
tiraba	tiraba	para
del	del
ramal	ramal
y	y
como	como
le	le
tirara	tirara
~,	~,
ya	ya
iba	iba
peor	peor
~,	~,
ya	ya
no	no
~…	~…
