estandar	dialectal	whisper
La	La	La
torta	torta	torta
exactamente	exactamente	es
lo	lo	exactamente
mismo	mismo	lo
~,	~,	mismo,
lo	lo	lo
que	que	que
pasa	pasa	pasa
que	que	que
se	se	se
cocía	cocía	cocien
en	en	la
la	la	chapa
chapa	chapa	de
de	de	la
la	la	cocina.
cocina	cocina	Bien
y	y	se
en	en	acondrán,
saco	saco	o
en	en	bien
rama	rama	se
~,	~,	ha
o	o	montado
bien	bien	a
sea	sea	la
~,	~,	mujer
untábamos	untábamos	la
~,	~,	chapa
a	a	con
lo	lo	un
mejor	mejor	poco
~,	~,	de
la	la	feite
chapa	chapa	y
con	con	allí
un	un	la
poco	poco	poníamos.
de	de	Yo
aceite	aceite	ahora
y	y	la
allí	allí	hago
la	la	también
poníamos	poníamos	a
~.	~.	veces,
Yo	Yo	muy
ahora	ahora	poco
la	la	es
hago	hago	por
también	también	qué.
a	a	Pero
veces	veces	entonces
~,	~,	en
muy	muy	el
pocas	pocas	sartén,
~,	~,	hacemos
porque	porque	lo
~…	~…	con
Pero	Pero	aceite
entonces	entonces	y
en	en	fritos,
el	el	torta
sartén	sartén	de
~,	~,	cazos
hacémoslo	hacémoslo	y
con	con	llamamos.
acei-	acei-	Que
~…	~…	es
Fritos	Fritos	hasta
que	que	muy
~…	~…	bueno
~,	~,	también.
torta	torta	Me
de	de	encanta,
[A-Inn]	[A-Inn]	con
~,	~,	manteca
lo	lo	de
llamamos	llamamos	esto
~.	~.	y
[RISA]	[RISA]	una
[HS:E1	[HS:E1	torta
		[Asent]			[Asent]	de
~.	~.	su
		]			]	bruca.
Que	Que	Ahora
esa	esa	vamos
está	está	a
muy	muy
buena	buena
también	también
~,	~,
eh	eh
~,	~,
a	a
mí	mí
me	me
encanta	encanta
~.	~.
Con	Con
manteca	manteca
de	de
esto	esto
y	y
una	una
torta	torta
de	de
esas	esas
de	de
[A-Inn]	[A-Inn]
~.	~.
