estandar	dialectal	whisper
Pues	Pues	en
en	en	el
el	el	carro
carro	carro	hasta
hasta	hasta	que
que	que	les
~,	~,	le
hasta	hasta	va
que	que	a
les	les	donto
llevaban	llevaban	a
pa	pa	su
su	su	casa.
casa	casa	Y
~.	~.	cuando
[HS:E1	[HS:E1	el
		¿~			¿~	señor
Y	Y	dura
cuánto	cuánto	y
~,	~,	los
cuánto	cuánto	padrinos,
~?	~?	que
		]			]	esta
Y	Y	mi
el	el	hermana
señor	señor	fue
cura	cura	a
y	y	una
los	los	boda
padrinos	padrinos	de
~,	~,	un
que	que	lludo
esta	esta	y
mi	mi	la
hermana	hermana	hicieron
fue	fue	subir
madrina	madrina	también
de	de	el
una	una	carro.
boda	boda	No
de	de	quería.
un	un	No
viudo	viudo	había
y	y	sentido,
la	la	pero
hicieron	hicieron	la
subir	subir	cogieron
también	también	y
al	al	la
carro	carro	gobernó
~.	~.	a
No	No	poner
querían	querían	en
~,	~,	el
la	la
novia	novia
se	se
tiró	tiró
~,	~,
pero	pero
la	la
cogieron	cogieron
y	y
la	la
volvieron	volvieron
a	a
poner	poner
en	en
el	el
carro	carro
~.	~.
