estandar	dialectal	whisper
Sí	Sí	¿Sí,
~,	~,	sí,
claro	claro	porque
que	que	ya
quieren	quieren	se
~.	~.	niste
Sí	Sí	de
~,	~,	gala
regalo	regalo	también
~,	~,	algunos
claro	claro	taxorros
~.	~.	o
Yo	Yo	lo
me	me	quile
dejo	dejo	ya
a	a	la
mí	mí	gente?
los	los	Sí,
que	que	estamos
necesito	necesito	aquí,
y	y	sí,
~…	~…	estoy
Otros	Otros	a
los	los	lo
venden	venden	largo.
~,	~,	Yo
pero	pero	me
yo	yo	he
no	no	descomo
los	los	a
vendo	vendo	mi
~,	~,	que
yo	yo	me
los	los	he
doy	doy	descomo,
~,	~,	otro
bueno	bueno	lo
~,	~,	que
los	los	te
doy	doy	he
siempre	siempre	descomo,
a	a	yo
amigos	amigos	me
~.	~.	he
Yo	Yo	descomo.
me	me	Yo
quedo	quedo	me
con	con	he
dos	dos	descomo
~,	~,	a
que	que	mi
m'hacen	m'hacen	que
falta	falta	no
o	o	puedo
eso	eso	dar
~,	~,	un
y	y	poco
los	los	de
demás	demás	malo.
pos	pos	Yo
los	los	me
doy	doy	he
a	a	descomo
~…	~…	a
~,	~,	dos
a	a	que
los	los	me
amigos	amigos	han
 	 	descomo
 	 	a
 	 	dos
 	 	que
 	 	me
 	 	han
 	 	descomo
 	 	a
 	 	dos
 	 	que
 	 	me
 	 	han
 	 	descomo.
 	 	Pom,don,
 	 	안녕하세요.
