estandar	dialectal	whisper
Anonimizado	Anonimizado	Yo
		siempre
~.	~.	digo
[HS:E1	[HS:E1	porque
						es
Anonimizado	Anonimizado	otra
		cosa
~.	~.	que
		]			]	ahora
Bueno	Bueno	hable
~,	~,	así,
[OTRAS-EM]	[OTRAS-EM]	pero
aunque	aunque	yo
yo	yo	no
siempre	siempre	sabía
digo	digo	hablar
		en
Anonimizado	Anonimizado	Catalan.
		Porque
porque	porque	aquí
~,	~,	te
eh	eh	obligaban
~,	~,	a
es	es	hablar
otra	otra	en
cosa	cosa	Castellano
~,	~,	cuando
que	que	vi
ahora	ahora	a
~…	~…
ahora	ahora
sí	sí
~,	~,
pero	pero
yo	yo
~,	~,
yo	yo
no	no
sabía	sabía
hablar	hablar
en	en
catalán	catalán
~,	~,
porque	porque
aquí	aquí
te	te
obligaban	obligaban
a	a
hablar	hablar
en	en
castellano	castellano
~,	~,
cuando	cuando
había	había
Franco	Franco
~.	~.
