estandar	dialectal	whisper
El	El	El
baile	baile	baile
que	que	capiante
había	había	era
antes	antes	con
era	era	un
con	con	manudio.
un	un	Cuando
~…	~…	nosotros
manubrio	manubio	era
~.	~.	mojó
Cuando	Cuando	venez,
nosotros	nosotros	el
éramos	éramos	diario
jóvenes	jóvenes	de
el	el	los
diario	diario	domingos
de	de	era
~…	~…	como
los	los	un
domingos	domingos	manudio,
~,	~,	con
todos	todos	una
los	los	cosa
domingos	domingos	que
~,	~,	ponían
era	era	como
con	con	vez
un	un	como
~…	~…	ahora
manubrio	manubio	los
~,	~,	tocadisco
con	con	y
una	una	esta
cosa	cosa	cosa
que	que	como
~…	~…	antiguo.
ponían	ponían	Amo
como	como	no
~…	~…	va
Ves	Ves	a
como	como	un
ahora	ahora	tocadisco
los	los	y
tocadiscos	tocadiscos	como
y	y	el
estas	estas	radio
cosas	cosas	casé,
~,	~,	y
como	como	esta
antigua-	antigua-	cosa,
~…	~…	pero
vamos	amos	antes
~,	~,	era
no	no	con
~…	~…	una
el	el	manivela.
tocadiscos	tocadiscos	Se
y	y	estaba
como	como	y
el	el	así
radiocasé	radiocasé
y	y
estas	estas
cosas	cosas
~,	~,
pero	pero
antes	antes
era	era
con	con
una	una
manivela	manivela
~,	~,
se	se
daba	daba
~,	~,
y	y
así	así
bailábamos	bailábamos
~.	~.
