estandar	dialectal	whisper
¿~	¿~	El
Me	Me	lujo,
entiendes	entiendes	yo
~?	~?	ya
Orujo	Orujo	día
~,	~,	lujo,
eso	eso	el
se	se	lujo
hacía	hacía	y
orujo	orujo	ese
~,	~,	lujo
orujo	orujo	después
[HS:E1	[HS:E1	se
		Sí			Sí	vacía
~.	~.	en
		]			]	una
y	y	quitara
ese	ese	y
orujo	orujo	se
después	después	hace
se	se	algo
esparcía	esparcía	a
en	en	día.
una	una	Eso
alquitara	alquitara	iba
y	y	destinando
se	se	por
hacía	hacía	la
aguardiente	aguardiente	quitara
~.	~.	y
Eso	Eso	yo
iba	iba	estaba
destilando	destilando	que
por	por	no
la	la	la
alquitara	alquitara	he
y	y	visto
yo	yo	de
~,	~,	la
[V-Sml]	[V-Sml]	quitara.
yo	yo
trabajé	trabajé
en	en
eso	eso
de	de
la	la
alquitara	alquitara
~,	~,
trabajé	trabajé
bastantes	bastantes
años	años
~.	~.
