estandar	dialectal	whisper
Ahí	Ahí	ahí
~,	~,	en
en	en	la
la	la	calle,
calle	calle	en
mismo	mismo	la
~.	~.	calle,
[HS:E1	[HS:E1	ahí
		¿~			¿~	en
En	En	Fima,
la	la	ahí
calle	calle	arriba,
~?	~?	y
		]			]	estar
Sí	Sí	el
~,	~,	tocando
ahí	ahí	y
encima	encima	no
~,	~,	te
ahí	ahí	cobrará
arriba	arriba	nada,
~.	~.	y
Y	Y	después
~…	~…	los
y	y	mozos
estar	estar	cuando
él	él	yo
tocando	tocando	era
~,	~,	no,
y	y	porque
no	no	ya
te	te	casi
cobraba	cobraba	cuando
nada	nada	damos
~.	~.	nosotros
[HS:E1	[HS:E1	tendíamos
		¿~			¿~	derecho
No	No	a
~?	~?	19
		]			]	años,
Y	Y	tocaba
después	después	el
~,	~,	colonista,
los	los	pero
mozos	mozos	antes
~,	~,	está
cuando	cuando	allá
yo	yo	en
era	era	un
no	no	tan
~,	~,	gánilo
porque	porque	que
ya	ya	le
casi	casi	la
~…	~…	van
cuando	cuando	con
éramos	éramos	la
nosotros	nosotros	manilla
~,	~,	y
tendríamos	tendríamos	nos
dieciocho	dieciocho	lo
o	o	acaban
diecinueve	diecinueve	y
años	años	los
~,	~,	otros
y	y	bailaban,
tocaba	tocaba	o
el	el	sea
acordeonista	acordeonista	que
~,	~,	hemos
pero	pero	sido
antes	antes
traían	traían
un	un
tanganillo	tanganillo
~,	~,
que	que
le	le
daban	daban
con	con
la	la
manilla	manilla
~,	~,
y	y
unos	unos
~…	~…
tocaban	tocaban
~,	~,
y	y
los	los
otros	otros
~,	~,
bailaban	bailaban
~.	~.
[HS:E1	[HS:E1
		[RISA]			[RISA]
Qué	Qué
bueno	bueno
~.	~.
		]			]
O	O
sea	sea
~,	~,
que	que
hemos	hemos
conocido	conocido
todo	todo
~.	~.
