estandar	dialectal	whisper
Pues	Pues	el
mira	mira	guile
~,	~,	de
el	el	queso
queso	queso	se
se	se	lo
lo	lo	calaba
colaba	colaba	en
en	en	los
unos	unos	palitos,
pañitos	pañitos	en
en	en	una
una	una	ocita
horcita	horcita	o
como	como	las
la	la	de
de	de	los
los	los	chorizo
chorizos	chorizos	y
~,	~,	se
y	y	chaba
allí	allí	cuajo,
se	se	cuajo
echaba	echaba	antes
cuajo	cuajo	era
~,	~,	cuajo,
cuajo	cuajo	después
~,	~,	ya
antes	antes	últimamente
era	era	yo
cuajo	cuajo	he
~,	~,	hecho
después	después	con
ya	ya	cuajina,
últimamente	últimamente	con
yo	yo
he	he
hecho	hecho
con	con
cuajina	cuajina
~,	~,
comprao	comprao
~.	~.
