estandar	dialectal	whisper
Eso	Eso	eso
lo	lo	va
acordábamos	acordábamos	a
en	en	probar
el	el	el
ayuntamiento	ayuntamiento	ordenamiento
y	y	y
los	los	esto
concejales	concejales	se
también	también	ha
[TOS]	[TOS]	visto
llegaron	llegaron	también
a	a	de
cobrar	cobrar	la
algo	algo	escolar
~.	~.	de
[TOS]	[TOS]	agua.
Que	Que	Y
si	si	si
yo	yo	yo
cobré	cobré	quedó
treinta	treinta	en
~,	~,	30
ellos	ellos	y
cobraron	cobraron	escolar
doce	doce	entonces,
~,	~,	diríamos
diríamos	diríamos	que
como	como	se
~…	~…	yo
~,	~,	como
qué	qué	no
sé	sé	sé
yo	yo	cómo
~,	~,	llamar,
como	como	no
~…	~…	sé
~,	~,	cómo
no	no	lo
sé	sé	llamábamos
cómo	cómo	o
llamar	llamar	sea,
~,	~,	que
no	no	casi
sé	sé	era
cómo	cómo	como
la	la	puedo
llamábamos	llamábamos	decir
~,	~,	por
o	o	asistencias
sea	sea	a
~,	~,	los
[CHASQ]	[CHASQ]	cosas,
que	que	sentarla
~…	~…	una
casi	casi	cosa
era	era	de
como	como	nada.
por	por	Pero
decir	decir	por
por	por	el
asistencias	asistencias	concepto
a	a	derecho,
las	las	ha
cosas	cosas	tenido
y	y	el
tal	tal	presupuesto,
~.	~.	me
Na	Na	llaman
~,	~,	los
una	una	recuerdos,
cosa	cosa	y
de	de	lo
na	na	hemos
~,	~,	tenido
[R-Inf]	[R-Inf]	el
pero	pero	presupuesto
ot-	ot-	ordinario
~,	~,	de
por	por	necesidad
perfecto	perfecto	al
derecho	derecho	5%
~,	~,	a
¿~	¿~	ponerlo,
eh	eh	submitting
~?	~?	theпasure
~,	~,	en
[HS:E1	[HS:E1	una
		Sí			Sí	diferencia
~.	~.	podrían
		]			]	συkm��안,
teníamos	teníamos	y
del	del	porque
presupuesto	presupuesto
~,	~,
yo	yo
no	no
me	me
~|	~|
no	no
recuerdo	recuerdo
si	si
teníamos	teníamos
del	del
presupuesto	presupuesto
ordinario	ordinario
~,	~,
no	no
sé	sé
si	si
era	era
el	el
cinco	cinco
por	por
ciento	ciento
pa	pa
poderlo	poderlo
ser	ser
para	para
el	el
alcalde	alcalde
y	y
concejales	concejales
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
por	por
asistencia	asistencia
~,	~,
por	por
en	en
fin	fin
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
		]			]
por	por
varias	varias
cosas	cosas
~.	~.
