estandar	dialectal	whisper
Porque	Porque	A
es	es	mi
que	que	ya
no	no	la
había	había	probablychела
medio	medio	mequein
de	de	vueltro.
coche	coche	No
~,	~,	en
ni	ni	mirar
había	había	y
medio	medio	cabuguete
de	de	mequein,
amoto	amoto	en
~,	~,	el
ni	ni	tap
de	de	chequitis
na	na	que
~.	~.	le
Entonces	Entonces	coconutcochet
no	no	un
había	había	bananas.
una	una	Sobre
bestia	bestia	unas
que	que	recommendes
estuviera	estuviera	para
en	en	ca
~,	~,	pregunta
en	en	en
el	el	el
campo	campo	canal,
pa	pa	porque
llevar	llevar	tan
~,	~,	Elko
pa	pa	consegu
venir	venir	kroya
a	a	mi
poner	poner	hija
la	la	te
comida	comida	ahora
pa	pa
llevartela	llevartela
al	al
campo	campo
~.	~.
Y	Y
entonces	entonces
pues	pues
no	no
podían	podían
venir	venir
a	a
~…	~…
~,	~,
a	a
misa	misa
ni	ni
podían	podían
venir	vení
a	a
nada	nada
~.	~.
Porque	Porque
[HS:I1	[HS:I1
		Claro			Claro
~,	~,
es	es
que	que
no	no
podías	podías
aunque	aunque
te	te
gustara	gustara
~.	~.
		]			]
es	es
que	que
esa	esa
cantidad	cantidá
de	de
~…	~…
~,	~,
de	de
kilómetros	kilómetros
pues	pues
no	no
se	se
podía	podía
venir	vení
~.	~.
[PS]	[PS]
