estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí,
sí	sí	sí.
~,	~,	Bueno,
sí	sí	a
~,	~,	tu
sí	sí	casa,
~.	~.	tu
Van	Van	al
a	a	declarado
tu	tu	que
casa	casa	hacía
~,	~,	la
tú	tú	matanza,
has	has	al
declarado	decarado	puesto
que	que	este
hacías	hacías	serdo
la	la	y
matanza	matanza	tal,
~,	~,	y
[OTRAS-EM]	[OTRAS-EM]	digamos,
has	has	si
puesto	puesto	al
este	este	guarda
cerdo	cerdo	un
y	y	jamón
tal	tal	que
~,	~,	está
y	y	crudo
digamos	digamos	y
~…	~…	la
si	si	sobrasada
has	has	que
guardao	guardao	está
un	un	cruda,
jamón	jamón	todo
que	que	eso
está	está	te
crudo	crudo	dicen,
~,	~,	¡ah,
[HS:E1	[HS:E1	venga!
		[Asent]			[Asent]	Todo
~.	~.	eso,
		]			]	¡ah,
y	y	insinere
la	la	algo!
sobrasada	sobrasada	O
que	que	sea,
está	está	que...
cruda	cruda	Y
~,	~,	antes
todo	todo	se
es	es	hacía
dicen	dicen	que
~:	~:	yo
«~	«~	he
[L-Otra:	[L-Otra:	visto
		Au			Au	que
~,	~,	se
venga	venga	volvía
		]			]	blanca,
~,	~,	la
todo	todo	sobrasada,
eso	eso	que
a	a	eso
incinerarlo	incineralo	a
~»	~»	veces
~.	~.	también
O	O	la
sea	sea	sobrasada
que	que	se
~…	~…	pega.
Y	Y	Pero
antes	antes	eso
se	se	nunca
hacía	hacía	han
que	que	querido
~…	~…	decir
yo	yo	de
he	he	qué
visto	visto	es.
que	que	Pero
se	se	eso
volvía	volvía	pasaba
blanca	blanca	porque
~,	~,	es
[HS:E1	[HS:E1	la
		[Asent]			[Asent]	limpieza,
~.	~.	como
		]			]	todo,
la	la	como
sobrasada	sobrasada	casi
~,	~,	todo,
que	que	que
eso	eso	eso
~,	~,	pues
a	a	lo
veces	veces	mejor,
también	también	limpiar
la	la	las
sobrasada	sobrasada	tripas,
se	se	se
pega	pega	limpia
~,	~,	van
[HS:E1	[HS:E1	luego
		[Asent]			[Asent]	cuando
~.	~.	habían
		]			]	quitado
pero	pero	todo
eso	eso	de
nunca	nunca	la
han	han	auto,
querido	querido	dentro
decir	decir	de
de	de	las
qué	qué	tripas,
es	es	se
~,	~,	hacía
pero	pero	con
eso	eso	sal,
pasaba	pasaba	dinagre
porque	porque	y
~…	~…
es	es
la	la
limpieza	limpieza
~,	~,
[HS:E1	[HS:E1
		Ah			Ah
~.	~.
		]			]
como	como
todo	todo
~,	~,
como	como
casi	casi
todo	todo
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
claro	claro
~.	~.
		]			]
que	que
eso	eso
[OTRAS-EM]	[OTRAS-EM]
a	a
lo	lo
mejor	mejor
[OTRAS-EM]	[OTRAS-EM]
al	al
limpiar	limpiar
las	las
tripas	tripas
~,	~,
se	se
limpiaban	limpiaban
luego	luego
cuando	cuando
habían	habían
quitao	quitao
todo	todo
de	de
dentro	dentro
de	de
las	las
tripas	tripas
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
se	se
hacía	hacía
con	con
sal	sal
~,	~,
vinagre	vinagre
~,	~,
y	y
limón	limón
~.	~.
