estandar	dialectal	whisper
Yo	Yo	yo
hago	hago	hago
~,	~,	hice
hice	hice	agua
~,	~,	la
hago	hago	amplaita
la	la	de
empleita	empleita	sombrero
del	del	y
sombrero	sombrero	la
y	y	agua
la	la	de
hago	hago	dentro
la	la	de
de	de	afuera
dentro	dentro	la
y	y	amplaita
la	la	de
de	de	sombrero
fuera	fuera	es
~.	~.	una
La	La	finita
empleita	empleita	por
del	del	fuera
sombrero	sombrero	pero
es	es	de
una	una	palmas
finita	finita	finitas,
por	por	al
fuera	fuera	mismo
~,	~,	eso
pero	pero	se
de	de	llama
palma	palma	palma
finita	finita	y
~,	~,	el
de	de	caso
palmito	palmito	es
~,	~,	un
eso	eso	palma
se	se	pero
llama	llama	esto
palmito	palmito	es
~.	~.	el
Estas	Estas	logo
son	son	del
palmas	palmas	leje
~,	~,	del
pero	pero	sombrero
esto	esto	se
~,	~,	llama
lo	lo
del	del
~…	~…
sombrero	sombrero
se	se
llama	llama
palmito	palmito
~.	~.
