estandar	dialectal	whisper
Pues	Pues	Pues
~,	~,	según
según	según	dicen
dicen	dicen	los
los	los	han
antepasados	antepasados	pasado
míos	míos	el
~,	~,	mío
dice	dice	y
que	que	dice
un	un	que
abuelo	abuelo	un
mío	mío	abuelo
~,	~,	mío
dice	dice	dice
que	que	que
tenía	tenía	tenía
costumbre	costumbre	costumbre
~,	~,	cuando
cuando	cuando	el
iba	iba	band
al	al	monte
monte	monte	dice
~,	~,	que
dice	dice	decía,
que	que	a
decían	decían	an
~,	~,	los
los	los	humbel
hombres	hombres	llevaban
llevaban	llevaban	el
el	el	vino
vino	vino	en
en	en	una
una	una	carabaza
calabaza	calabaza	no
~,	~,	sé
¿~	¿~	lo
tú	tú	que
sabes	sabes	es
lo	lo	una
que	que
es	es
una	una
calabaza	calabaza
~?	~?
