estandar	dialectal	whisper
No	No	No,
~,	~,	aquí
aquí	aquí	en
mismo	mismo	Mirbonó,
no	no	antes
~,	~,	había
áhi	áhi	rebañor
en	en	de
Lozoyuela	Lozoyuela	cada
~,	~,	vez
a-	a-	ni
~…	~…	tenía
~,	~,	el
antes	antes	mejor
había	había	30,
rebaños	rebaños	40
de	de	ovejas,
a	a	pero
lo	lo	hoy
mejor	mejor	hay
~,	~,	rebañor
cada	cada	de
~,	~,	1000
cada	cada	ovejas
vecino	vecino	y
tenía	tenía	de
a	a	2000
lo	lo	y
mejor	mejor	de
~…	~…	200
treinta	treinta	y
~,	~,
cuarenta	cuarenta
ovejas	ovejas
[HS:E	[HS:E
		Sí			Sí
~.	~.
		]			]
y	y
eso	eso
~,	~,
pero	pero
hoy	hoy
~,	~,
hoy	hoy
hay	hay
rebaños	rebaños
de	de
mil	mil
ovejas	ovejas
~,	~,
[HS:E	[HS:E
		Sí			Sí
~.	~.
		]			]
y	y
~…	~…
de	de
dos_mil	dos_mil
~,	~,
y	y
de	de
doscientas	doscientas
y	y
trescientas	trescientas
~.	~.
