estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	venderles
Venderles	Venderles	de
de	de	lechazos
lechazos	lechazos	es
es	es	eso,
~,	~,	eso
es	es	va
que	que	mucho
eso	eso	dinero,
~…	~…	porque
~,	~,	es
[HS:E1	[HS:E1	una
		[Asent]			[Asent]	carne
~.	~.	estupenda.
		]			]	Esa
esos	esos	es
valen	valen	la
mucho	mucho	mejoración
dinero	dinero	de
[HS:E1	[HS:E1	12
		[Asent]			[Asent]	kilos
~.	~.	aproximadamente
		]			]
porque	porque
es	es
una	una
carne	carne
estupenda	estupenda
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
Antes	Antes
de	de
que	que
~…	~…
empiecen	empiecen
a	a
comer	comer
		]			]
pesan	pesan
~…	~…
Eso	Eso
~,	~,
los	los
mejores	mejores
son	son
de	de
doce	doce
kilos	kilos
aproximadamente	aproximadamente
~.	~.
