estandar	dialectal	whisper
te	te	kayak
enganchaban	enganchaban	mis
el	el	chavacabas.
[A-Inn]	[A-Inn]	Mientras,
~,	~,	como
~¡~	~¡~	salakhues
cago	cago	de
en	en	r
diez	diez	Gaula,
~!	~!	¿sabiah?
Te	Te	Ya
tiraban	tiraban	tu
el	el	uno
dedo	dedo	refiero
pa	pa	a
allá	allá	alguien.
~,	~,
algunos	algunos
[A-Inn]	[A-Inn]
~.	~.
Se	Se
te	te
echaban	echaban
~…	~…
[A-Inn]	[A-Inn]
coger	coger
así	así
~…	~…
de	de
un	un
sitio	sitio
~…	~…
débil	débil
~,	~,
[OTRAS-EM]	[OTRAS-EM]
~,	~,
que	que
te	te
hacía	hacía
llorar	llorar
~.	~.
[HS:I2	[HS:I2
		Fuimos			Fuimos
a	a
[A-Inn]	[A-Inn]
~.	~.
Viene	Viene
el	el
guardia	guardia
~,	~,
porque	porque
~…	~…
había	había
un	un
~…	~…
una	una
medida	medida
~.	~.
Si	Si
eran	eran
más	más
pequeños	pequeños
les	les
tenías	tenías
que	que
tirar	tirar
~.	~.
Entonces	Entonces
~,	~,
cogimos	cogimos
unos	unos
cangrejos	cangrejos
		]			]
