estandar	dialectal	whisper
[HCruz:	[HCruz:	¡Hasta
						la
Anonimizado	Anonimizado	próxima!
		¡Tú
~,	~,	se
ahora	ahora	ha
la	la	creado
juventud	juventud	el
se	se	vídeo!
queja	queja	¡Te
de	de	la
vicio	vicio	bajar,
~,	~,	gente!
trabajan	trabajan	¡Muchas
siete	siete	horas!
o	o	¡Tú
ocho	ocho	se
horas	horas	ha
~,	~,	creado
buh	buh	el
~,	~,
yo	yo
he	he
trabajao	trabajao
veinte	veinte
horas	horas
		]			]
~.	~.
[HS:I1	[HS:I1
		Uy			Uy
~,	~,
hemos	hemos
trabajao	trabajao
mucho	mucho
~.	~.
Yo	Yo
he	he
subido	subido
al	al
		]			]
