estandar	dialectal	whisper
No	No	No
sé	sé	sé
~,	~,	por
por	por	si
esa	esa	se
libertad	libertá	libertad
o	o	por
por	por	lo
lo	lo	que
que	que	ha
ha	ha	sido,
sío	sío	pero
pero	pero	vamos
vamos	vamos	a
que	que	quitar
yo	yo	la
lo	lo	peor.
veo	veo	En
en	en	mi
mi	mi	caso
casa	casa	hay
hay	hay	respeto,
~,	~,	yo
hay	hay	tengo
respeto	respeto	mi
porque	porque	nieto,
yo	yo	que
tengo	tengo	soy
mis	mis	un
nietos	nietos	llavombre,
que	que	y
son	son	nos
ya	ya	respetamos
hombres	hombres	lo
y	y	máximo.
nos	nos	Pero
respetamos	respetamos	vamos
lo	lo	a
máximo	máximo	achar,
~,	~,	por
pero	pero	decir
igual	igual	que
hay	hay
otros	otros
chicos	chicos
por	por
allí	allí
que	que
no	no
~.	~.
