estandar	dialectal	whisper
Dinero	Dinero	El
~,	~,	dinero,
claro	claro	claro,
~.	~.	se
Decían	Decían	llevaba
pues	pues	7
si	si	panes,
llevas	llevas	lo
siete	siete	que
panes	panes	hubo
[OTRAS-EM]	[OTRAS-EM]	5,
lo	lo	3
que	que	lo
~,	~,	que
lo	lo	fuera,
que	que	entonces
~…	~…	lo
~|	~|	pasabas
cinco	cinco	y
o	o	ya
tres	tres	está.
o	o	Quien
lo	lo	más
que	que	abardubeces
fuera	fuera	a
~…	~…	la
Entonces	Entonces	semana,
lo	lo	porque
pagabas	pagabas	no
y	y	había
ya	ya	como
está	está	ahora
~.	~.	en
Y	Y	los
amasabas	masabas	colornos,
dos	dos	no
veces	veces	había
a	a	las
la	la	pandas
semana	semana	que
~,	~,	decidieron
porque	porque	para
no	no	ponerse
había	había	entre
pan	pan
como	como
ahora	ahora
~.	~.
En	En
los	los
pueblos	pueblos
no	no
~.	~.
No	No
había	había
pan	pan
blandico	blandico
de	de
ese	ese
pa	pa
~…	~…
~,	~,
pa	pa
ponerte	ponerte
entre	entre
pan	pan
~.	~.
Era	Era
todo	todo
pan	pan
sobado	sobao
~.	~.
