estandar	dialectal	whisper
|T14|	|T14|	Porque
Porque	Poque	es
aquello	aquello	aquello
era	era	era
~…	~…	que
Que	Que	te
te	te	vici
voy	vi	no
a	a	es
decir	dicí	cosa,
una	una	te
cosa	cosa	vici
~,	~,	una
te	te	cosa.
voy	vi	Bueno,
a	a	sé
dicir	dicir	aquello,
una	una	yo
cosa	cosa	me
~.	~.	quedo
Bueno	Bueno	con
~,	~,	tu,
será	será	yo
que	que	creo
yo	yo	que
~…	~…	el
~,	~,	amor
yo	yo	no
me	me
equivoco	equivoco
en	en
todo	to
~,	~,
yo	yo
creo	creo
que	que
el	el
a-	a-
~,	~,
que	que
el	el
~,	~,
que	que
~,	~,
que	que
el	el
amor	amor
no	no
existe	existe
~,	~,
hoy	hoy
~.	~.
[HS:E3	[HS:E3
		¿~			¿~
Por	Por
qué	qué
~?	~?
		]			]
