estandar	dialectal	whisper
Por	Por	por
la	la	la
mañana	mañana	mañana
habitualmente	habitualmente	habitualmente
se	se	se
comía	comía	comía
lo	lo	uno
primero	primero	primero
las	las	las
migas	migas	migas
[HS:E1	[HS:E1	con
		[Asent]			[Asent]	pesto
~.	~.	rejo
		]			]	hoy
con	con	ya
pestorejo	pestorejo	está
~.	~.	más
Hoy	Hoy	moderna
ya	ya	la
está	está	gente
más	más	ya
moderna	moderna	por
la	la	esa
gente	gente	gente
~,	~,	la
hoy	hoy	plantera
ya	ya	lo
ponen	ponen	que
sardinas	sardinas	era
~,	~,	la
pero	pero	mislas
antes	antes	migas
era	era	con
~|	~|	las
lo	lo	ofritos
que	que	y
eran	eran	guindas
las	las	fritas
mi-	mi-	freía
~,	~,	los
las	las	sábados
migas	migas	y
~,	~,	las
con	con	guindas
ajo	ajo	a
frito	frito	ver
y	y	que
guindas	guindas	los
fritas	fritas	sábados
~.	~.	y
Freían	Freían	las
los	los	guindas
ajos	ajos	estaban
y	y	fritas,
las	las	estaban
guindas	guindas	las
~.	~.	migas
Una	Una	hay
vez	vez	a
que	que	quien
los	los	le
ajos	ajos	gustan
y	y	las
las	las	migas
guindas	guindas	canas
estaban	estaban	que
fritas	fritas	son
echaban	echaban	migas
las	las	blancas
migas	migas	con
~.	~.	una
Hay	Hay	cupidán
a	a	y
quien	quien	hay
le	le	quien
gusta	gusta	le
las	las	alas
migas	migas	migas
canas	canas	le
~,	~,	echaba
que	que	un
son	son	poquito
migas	migas	de
blancas	blancas	pimenta
~,	~,	colorada
con	con	para
una	una	hacerla
copita	copita	yo
de	de	soy
anís	anís	tomada
~,	~,	para
y	y	desayunar
hay	hay	cuando
quien	quien	ya
le	le	se
~|	~|	mataba
a	a	el
las	las	guarro
~,	~,	para
a	a	desayunar
las	las	hay
migas	migas	quien
le	le	le
echaba	echaba	tomaba
un	un	con
poquito	poquito	una
de	de	cupidán
pimienta	pimienta	y
colorada	colorá	luego
~,	~,	a
pa	pa	medio
hacerla	hacerla	día
~.	~.	lo
Eso	Eso	típico
se	se	un
tomaba	tomaba	buen
pa	pa	cocido
desayunar	desayuná	cole
cuando	cuando	y
ya	ya	eso
se	se	y
mataba	mataba	antiguamente
el	el	por
guarro	guarro	la
~,	~,	noche
[RISAS]	[RISAS]	se
pa	pa	comía
desayunar	desayuná	patata
hay	hay	guisa
quien	quien	con
las	las	montongo
tomaba	tomaba	y
con	con	con
una	una	hueso
copita	copita	antiguamente
de	de	hoy
anís	anís	ya
y	y	a
eso	eso	la
~.	~.	taza
Y	Y	están
luego	luego	muy
a	a	moderna
~…	~…	ya
~,	~,	si
a	a	se
mediodía	mediodía	pone
~,	~,	garbanzo
lo	lo	o
típico	típico	incluso
~,	~,	hace
un	un	jarrón
buen	buen	y
cocido	cocido	por
~,	~,	la
coles	coles	noche
~,	~,	pues
y	y	bueno
eso	eso	si
~.	~.	hace
Y	Y	el
antiguamente	antiguamente	pesto
~,	~,	rejo
por	por	ya
la	la	de
noche	noche	que
se	se	ya
comía	comía	hasta
patatas	patatas	el
guisadas	guisás	guarro
con	con	reconocido
mondongo	mondongo	y
y	y	de
con	con	todo
hueso	hueso	pues
~,	~,	hace
antiguamente	antiguamente	el
~.	~.	pesto
Hoy	Hoy	rejo,
ya	ya	las
las	las	pesto
matanzas	matanzas	rejo
están	están	son
mu	mu	un
modernas	modernas	poquito
~.	~.	de
Ya	Ya	carne
sí	sí	y
~,	~,	entonces
se	se	hace
pone	pone	como
garbanzos	garbanzos	un
o	o	gilimoje
incluso	incluso	que
haces	haces	se
arroz	arroz	vaya
~.	~.	tomate
Y	Y	y
por	por	pimiento
la	la	verde
noche	noche	aceite
pues	pues	sal
~,	~,	y
bueno	bueno	vinagre
~,	~,	y
se	se	el
hace	hace	pesto
el	el	rejo
pestorejo	pestorejo	y
~.	~.	al
Ya	Ya	día
~,	~,	siguiente
deque	deque	hoy
ya	ya	ya
está	está	se
el	el	llena
guarro	guarro	las
reconocido	reconocido	matazas
y	y	en
de	de	el
todo	todo	día
~,	~,	porque
pos	pos	se
se	se	hacen
hace	hace	a
el	el	peso,
pestorejo	pestorejo	pesas
~.	~.	la
[HS:E1	[HS:E1	carne
		[Asent]			[Asent]	y
~.	~.	arreglar
		]			]	la
Asas	Asas	carne
pestorejo	pestorejo	por
~,	~,	lechas
asas	asas	la
un	un	pimiento
poquito	poquito	y
de	de	la
carne	carne	sal
~,	~,	eso
y	y	ahora
entonces	entonces	antiguamente
haces	haces	no
como	como	antiguamente
un	un	se
ajilimoje	jilimoje	pica
que	que	la
es	es	carne
cebolla	cebolla	y
~,	~,	en
tomate	tomate	la
y	y	artesa
pimientos	pimientos	se
verdes	verdes	amasaba
~,	~,	bien,
aceite	aceite	amasaita
~,	~,	y
sal	sal	luego
y	y	al
vinagre	vinagre	día
~,	~,	siguiente
y	y	hacia
el	el	las
pestorejo	pestorejo	pruebas
~.	~.	las
Y	Y	pruebas
al	al	que
día	día	en
siguiente	siguiente	una
~|	~|	sartén
hoy	hoy	sacaba
ya	ya	un
se	se	poquito
llenan	llenan	de
las	las	chorizo
matanzas	matanzas	blanco
en	en	y
el	el	en
día	día	otro
porque	porque	un
se	se	poquito
hacen	hacen	de
a	a	chorizo
peso	peso	colorado
~.	~.	y
Pesas	Pesas	lo
la	la	probaba
carne	carne	lo
y	y	ponía
arreglas	arreglas	en
la	la	la
carne	carne	sartén
~.	~.	y
