estandar	dialectal	whisper
Ah	Ah	Ah,
~,	~,	muy
muy	mu	bien,
bien	bien	porque
~.	~.	antes
Porque	Porque	era
antes	antes	la
era	era	conadrena
la	la	y
~,	~,	era
la	la	el
comadrona	comadrona	médico
y	y	querer
era	era	que
la	la	nos
~,	~,	atendía,
el	el	que
médico	médico	nos
~,	~,	ahora
que	que	van
era	era	a
el	el	bajar
que	que	los
nos	nos	dos
atendía	atendía	por
si	si	tres,
es	es	antes
que	que	no,
~,	~,	antes
que	que	era
nos	nos	el
~…	~…	médico
Ahora	Ahora	de
van	van	que
a	a	a
Badajoz	Badajoz	veces
a	a	era,
los	los	que
dos	dos	nos
por	por	miraba.
tres	tres	Y
~.	~.	bien,
Pos	Pos	gracias,
antes	antes	adió,
no	no	muy
~.	~.	bien.
Antes	Antes	Yo
era	era	tuve
el	el	mis
médico	médico	hijos
de	de	muy
cabecera	cabecera	bien,
[PS]	[PS]	gracias,
el	el	adió.
que	que	Sin
nos	nos	sensación,
miraba	miraba	nada
~.	~.	de
Y	Y	nada.
bien	bien	Sería
~,	~,	que
gracias	gracias	nos
a	a	movimos
Dios	Dios	mucho,
~,	~,	porque
muy	muy	así
bien	bien	no
~.	~.	iba
Yo	Yo	a
tuve	tuve	ser
mis	mis	condenión,
hijos	hijos	y
muy	muy	esa
bien	bien	condición
gracias	gracias	nos
a	a	teníamos
Dios	Dios	que
~.	~.	ir
Sin	Sin	al
cesárea	cesárea	algo
~,	~,	de
nada	nada	nuevo,
de	de	porque
nada	nada	no
~.	~.	quedaba
Sería	Sería	a
que	que	otra,
nos	nos	pero
movíamos	movíamos	bueno,
mucho	mucho	aquí
~.	~.	estamos,
[RISAS]	[RISAS]	vi,
Porque	Porque	vi,
así	así	tú
mismo	mismo	y
en	en
esas	esas
condiciones	condiciones
teníamos	teníamos
que	que
ir	ir
al	al
algodón	algodón
~.	~.
Porque	Porque
no	no
quedaba	quedaba
otra	otra
~.	~.
Pero	Pero
bueno	bueno
~.	~.
Aquí	Aquí
estamos	estamos
vivitos	vivitos
y	y
coleando	coleando
~.	~.
[RISA]	[RISA]
