estandar	dialectal	whisper
Hombre	Hombre	No,
~,	~,	no,
no	no	no,
~,	~,	no.
él	él	¡Morrullo!
no	no	¡Parajecas
es	es	el
mu	mu	burrullo!
rubillo	rubillo	¡Ay,
~,	~,	sí!
pero	pero	¡Hay
ahí	ahí	que
sí	sí	morrullo!
que	que	Mira,
ha	ha	presta
salido	saído	un
mu	mu	malgratio.
rubillo	rubillo	Yo
allí	allí	puedo...
 	 	Bueno,
 	 	esto
 	 	es
 	 	más
 	 	gracioso.
 	 	Esto
 	 	es
 	 	más
 	 	gracioso.
 	 	Mira,
 	 	ahí
 	 	le
 	 	tengo
 	 	más
 	 	sitio.
 	 	Y
 	 	le
 	 	quito
 	 	por
 	 	ahí,
 	 	más
 	 	sitio.
 	 	Aquí
 	 	tengo
 	 	más.
 	 	¿Eh?
 	 	Es
 	 	el
 	 	mes
 	 	de
 	 	ramíos.
 	 	¡No,
 	 	no!
