estandar	dialectal	whisper
|T7|	|T7|	Y
Y	Y	vamos
~…	~…	a...cuéntanos
vamos	vamos	un
a	a	poco
~…	~…	cómo
eh	eh	era
~…	~…	el
cuéntenos	cuéntenos	trabajo
un	un	de
poco	poco	las
~,	~,	cabras,
eh	eh	o
~…	~…	sea,
cómo	cómo	cuando
era	era	subieron
el	el	el
trabajo	trabajo	trabajo...
de	de	¿Qué
las	las	es
cabras	cabras	lo
~.	~.	que
O	O	hacía
sea	sea	usted
~,	~,	con
cuando	cuando	las
subían	subían
[HS:I1	[HS:I1
		¿~			¿~
El	El
trabajo	trabajo
de	de
las	las
cabras	cabras
~?	~?
		]			]
y	y
bajaban	bajaban
~,	~,
¿~	¿~
qué	qué
~,	~,
qué	qué
es	es
lo	lo
hacía	hacía
usted	usted
con	con
las	las
~,	~,
con	con
los	los
chivos	chivos
~?	~?
