estandar	dialectal	whisper
Y	Y	Yo
hoy	hoy	aquí
~,	~,	hay
aquí	aquí	una
~…	~…	basa
ha-	ha-	que
~,	~,	había
hay	hay	por
una	una	una
balsa	balsa	filete,
que	que	ahí
había	había	la
~|	~|	vamos,
pos	pos	de
nada	na	pie,
~,	~,	pues
de	de	la
filete	filete	va
~,	~,	ahí.
allí	allí	Y
lavábamos	lavábamos	una
~.	~.	vez
De	De	que
pie	pie	ellas,
~,	~,	me
pero	pero	estaba
se	se	a
lavaba	lavaba	la
ahí	ahí	basa
~,	~,	y
s-	s-	fui
~…	~…	a
Y	Y	la
una	una	bas
vez	vez	y
de	de	tenés
ellas	ellas	que
~,	~,	acharme
destaparon	destaparon	mucho
la	la	para
balsa	balsa	poder
~,	~,	terminar
y	y	de
fui	fui	la
yo	yo	basa.
a	a	Y
lavar	lavá	en
~,	~,	frente,
y	y	hasta
tenía	tenía	para
que	que	la
agacharme	agacharme	vuelta,
mucho	mucho	y
~,	~,	me
para	pa	estaban
~…	~…	afechando.
~,	~,	A
para	pa	ver,
poder	poder	me
terminar	terminar	expuso,
de	de	me
lavar	lavá	impuso,
~,	~,	te
[A-Inn]	[A-Inn]	grame
y	y	la
enfrente	enfrente	baça,
había	había	te
u-	u-
~,	~,
estaba	estaba
la	la
huerta	huerta
y	y
me	me
estaban	estaban
acechando	acechando
~,	~,
para	pa
verme	verme
el	el
cu	cu
~…	~…
~,	~,
para	pa
verme	verme
el	el
~…	~…
[RISAS]	[RISAS]
[A-Inn]	[A-Inn]
