estandar	dialectal	whisper
Sí	Sí	No
~,	~,	sé,
nos	nos	no
~,	~,	sé,
nos	nos	no
dijo	dijo	sé,
muchas	muchas	con
cosas	cosas	muchas
~,	~,	cosas.
a-	a-	Además
~,	~,	había
además	además	de
había	había	negros
~…	~…	y
negros	negros	de
y	y	muchos
~,	~,	sitios
ah	ah	fueron,
~,	~,	entonces
de	de	era
~,	~,	la
de	de	tendrera
muchos	muchos	de
sitios	sitios	la
fueron	fueron	tendrera
entonces	entonces	de
a	a	la
la	la	tión,
pele-	pele-	no
~,	~,	sé
a	a	lo
la	la	que
peregrinación	peregrinación	había.
~,	~,	Y
no	no	de
sé	sé	muchos
lo	lo	sitios
que	que	había
había	había	eso.
~,	~,	Y
y	y	luego
~…	~…	el
[R-Glp]	[R-Glp]	autónio
de	de	no
muchos	muchos	lleva
sitios	sitios	a
había	había	ver
eso	eso	las
~.	~.	cosas,
Y	Y	estábamos
luego	luego	en
el	el	un
autobús	autobús	hotel
nos	nos	y
llevaba	llevaba	el
~…	~…	autónio
a	a	tenía
ver	ver	el
~…	~…	autónio
las	las	que
cosas	cosas	ha
~,	~,	llevado
estábamos	estábamos	a
en	en	la
un	un	gente,
hotel	hotel	a
y	y	verle
en	en	los
el	el	sitios
~|	~|	de
el	el	los
hotel	hotel	sitios
tenía	tenía	de
autobús	autobús	la
pa	pa	Ría
llevar	llevar	allí,
a	a	donde
la	la	había
gente	gente	sitios,
a	a	donde
ver	ver	mataban
los	los	a
sitios	sitios	los
~,	~,	cristianos
los	los	también.
que	que	Y
había	había	esa
allí	allí	casa
~,	~,	todavía
donde	donde	también
~…	~…	sube
había	había	en
sitios	sitios	la
~,	~,	tela
donde	donde	alguna
mataban	mataban	vez,
a	a	ya
~…	~…	es
los	los	predar
cristianos	cristianos	esta
también	también	casa.
y	y	Sí.
esa	esa	Y
casa	casa	lleguemos.
todavía	todavía	El
también	también	resulta
se	se	que
[A-Inn]	[A-Inn]	una
ver	ver	vez
en	en	fuimos
la	la	a
tele	tele	ver
~,	~,	algo
hay	hay	había
una	una	de
[A-Inn]	[A-Inn]	esto
esa	esa	en
casa	casa	el
~,	~,	Vaticano
sí	sí	y
~,	~,	fuimos
y	y	a
íbamos	íbamos	ver
~.	~.	y
Y	Y	nos
resulta	resulta	scape
que	que	la
una	una	autónio,
vez	vez	nos
fuimos	fuimos	deja
a	a	allí
verle	verle	en
~,	~,	el
eh	eh	Vaticano.
~,	~,	Cofimos
eso	eso	en
~,	~,	tasis
algo	algo	y
había	había	llevaron
de	de	a
esto	esto	esto.
en	en	Es
~…	~…	suerte
~,	~,	que
en	en	un
el	el	tasis
Vaticano	Vaticano	se
~,	~,	nos
y	y	cobro
fuimos	fuimos	bien.
a	a	Y
ver	ver	mi
y	y	hermano
nos	nos	y
se	se	otras
escapa	escapa	camigas
el	el	que
autobús	autobús	venían
y	y	en
nos	nos	otro
deja	deja	tasis,
allí	allí	nos
en	en	corro
el	el	una
Vaticano	Vaticano	barbaridad
~.	~.	de
[RISAS]	[RISAS]	escopo.
[V-Ljn]	[V-Ljn]	Así
Cogimos	Cogimos	que
un	un	a
taxis	taxis	ver,
y	y	a
[A-Inn]	[A-Inn]	ver,
llevaron	llevaron	a
a	a	ver,
~…	~…	a
esto	esto	ver
~.	~.
Resulta	Resulta
que	que
un	un
taxista	taxista
nos	nos
cobró	cobró
bien	bien
y	y
mi	mi
hermana	hermana
y	y
otras	otras
amigas	amigas
que	que
~…	~…
venían	venían
en	en
otro	otro
taxis	taxis
les	les
cobró	cobró
una	una
barbaridad	barbaridad
~,	~,
les	les
cobró	cobró
~.	~.
[RISA]	[RISA]
Así	Así
que	que
había	había
ladrones	ladrones
también	también
allí	allí
~.	~.
[RISA]	[RISA]
